LOAD_ID,BOOKING_DT,BOOKING_TM,ORIG,PKUP_ST_DT,PKUP_ST_TM,PKUP_END_DT,PKUP_END_TM,PKUP_ARRIVAL_ACT_DT,PKUP_ARRIVAL_ACT_TM,PKUP_DEPARTURE_ACT_DT,PKUP_DEPARTURE_ACT_TM,DEST,DLVERY_ST_DT,DLVERY_ST_TM,DLVERY_END_DT,DLVERY_END_TM,DLVERY_ARRIVAL_ACT_DT,DLVERY_ARRIVAL_ACT_TM,DLVERY_DEPARTURE_ACT_DT,DLVERY_DEPARTURE_ACT_TM,MILEAGE
31695,20200824,914,1635893,20200826,1200,20200826,1600,20200826,1009,20200826,1511,804763,20200828,700,20200828,1300,20200828,716,20200828,848,702
31696,20200824,915,1635893,20200824,1200,20200824,2200,20200824,1058,20200824,1155,804763,20200826,700,20200826,1300,20200825,1046,20200825,1127,700
31697,20200824,917,1635893,20200824,1200,20200824,2200,20200824,1739,20200824,1739,804763,20200826,700,20200826,1300,20200826,1144,20200826,1144,700
31698,20200824,919,1809021,20200825,800,20200825,2300,20200825,612,20200825,844,1324589,20200826,800,20200826,2300,20200826,528,20200826,643,601
31699,20200824,918,1635893,20200824,1000,20200824,2200,20200824,1611,20200824,1611,2162417,20200824,1000,20200825,0,20200825,625,20200825,625,182
31700,20200824,920,1635893,20200826,900,20200826,1300,20200826,1340,20200826,1341,2209507,20200827,1900,20200828,700,20200827,1911,20200827,1919,484
31701,20200824,924,1635893,20200824,700,20200825,0,20200824,1228,20200824,1257,1447907,20200824,1300,20200824,1300,20200824,1534,20200824,1547,97
31702,20200824,924,1635893,20200826,1000,20200826,1400,20200826,1331,20200826,1332,2209507,20200827,1900,20200828,700,20200827,1941,20200827,1942,484
31703,20200824,934,1809021,20200826,800,20200826,2300,20200826,859,20200826,1015,1324589,20200827,800,20200827,2300,20200827,1145,20200827,1200,601
31704,20200824,934,2455293,20200824,800,20200824,1700,20200824,1254,20200824,1607,989009,20200826,700,20200826,1400,20200826,916,20200826,940,763
31705,20200824,942,2455293,20200824,800,20200825,1700,20200825,1128,20200825,1239,425153,20200827,700,20200828,1600,20200828,753,20200828,754,1400
31706,20200824,945,2455293,20200826,800,20200826,1700,20200826,1121,20200826,1246,1563643,20200828,800,20200828,1500,20200828,1315,20200828,1448,773
31707,20200824,959,1489557,20200824,1600,20200824,1600,20200824,1544,20200825,747,1277431,20200825,1500,20200825,1500,20200825,1443,20200825,1512,381
31708,20200824,1023,1084345,20200825,1430,20200825,1430,20200825,1424,20200825,1623,1304563,20200826,700,20200826,1400,20200826,1058,20200826,1520,378
31709,20200824,1021,1228947,20200825,1216,20200825,1216,20200825,1212,20200825,1526,2750175,20200827,201,20200828,159,20200827,1227,20200827,1256,1187
31710,20200824,1031,1003153,20200826,700,20200826,1600,20200826,1607,20200826,1711,1304563,20200827,1330,20200827,1330,20200827,1330,20200827,1455,300
31711,20200824,1043,2491741,20200825,700,20200825,1400,20200825,1201,20200825,1336,1324589,20200826,700,20200826,1800,20200826,957,20200826,1040,840
31712,20200824,1048,1244179,20200825,800,20200825,1600,20200825,953,20200825,1038,1320169,20200826,800,20200826,1600,20200826,828,20200826,952,317
31713,20200824,1050,1587375,20200824,700,20200824,1600,20200824,1214,20200824,1423,1303509,20200825,700,20200825,1600,20200825,839,20200825,840,339
31714,20200824,1033,2433907,20200825,1800,20200825,1800,20200825,1650,20200825,1958,935493,20200826,1200,20200827,1500,20200827,1217,20200827,1322,922
31715,20200824,1053,1587375,20200824,700,20200824,1600,20200824,1457,20200824,1600,1303509,20200825,700,20200825,1600,20200825,1249,20200825,1437,339
31716,20200824,1054,1453347,20200825,600,20200825,1500,20200825,603,20200825,718,1318707,20200825,800,20200825,1600,20200825,1237,20200825,1255,194
31717,20200824,1054,1580915,20200824,1300,20200824,1300,20200824,1042,20200824,1244,1278893,20200825,200,20200825,1800,20200824,2059,20200824,2100,322
31718,20200824,1055,1227893,20200825,101,20200825,1650,20200825,1048,20200825,1118,1324589,20200825,800,20200825,2200,20200825,1243,20200825,1300,142
31719,20200824,1056,1300789,20200901,800,20200901,800,20200901,651,20200901,800,1298817,20200901,900,20200901,1500,20200901,1015,20200901,1038,39
31720,20200824,1101,1324589,20200825,600,20200825,2100,20200824,1610,20200824,1648,1453857,20200825,1800,20200825,2300,20200825,645,20200825,755,240
31721,20200824,1102,1324589,20200825,600,20200825,2100,20200824,1138,20200824,1159,1453857,20200825,1800,20200825,2300,20200825,639,20200825,654,240
31722,20200824,1100,1228947,20200825,1146,20200825,1146,20200825,935,20200825,1246,2644775,20200827,800,20200827,1600,20200826,1419,20200826,1444,665
31723,20200824,1105,1453857,20200825,600,20200825,2100,20200825,755,20200825,959,1324589,20200825,1800,20200825,2300,20200825,1229,20200825,1247,240
31724,20200824,1105,1453857,20200825,600,20200825,2100,20200825,654,20200825,838,1324589,20200825,1800,20200825,2300,20200825,1117,20200825,1118,240
31725,20200824,1108,1228947,20200825,800,20200825,1500,20200825,1431,20200825,1516,1324589,20200825,2100,20200825,2200,20200825,1650,20200825,1700,142
31726,20200824,1108,1228947,20200825,800,20200825,1500,20200825,814,20200825,907,1324589,20200825,2100,20200825,2200,20200825,1038,20200825,1117,142
31727,20200824,1108,1228947,20200825,800,20200825,1500,20200825,1257,20200825,1400,1324589,20200825,2100,20200825,2200,20200825,1536,20200825,1610,142
31728,20200824,1108,1228947,20200825,800,20200825,1500,20200825,1427,20200825,1532,1324589,20200825,2100,20200825,2200,20200825,1702,20200825,1719,142
31729,20200824,1110,1300789,20200903,700,20200903,1400,20200904,819,20200904,826,1298817,20200904,700,20200904,1500,20200904,826,20200904,1002,39
31730,20200824,1110,1228947,20200825,800,20200825,1500,20200825,1001,20200825,1058,1324589,20200825,2100,20200825,2200,20200825,1233,20200825,1256,142
31731,20200824,1113,1300789,20200904,700,20200904,1400,20200904,1118,20200904,1237,1298817,20200904,700,20200904,1500,20200904,1353,20200904,1412,39
31732,20200824,1115,1324589,20200825,101,20200825,1300,20200824,1436,20200824,1459,1228947,20200825,800,20200825,2200,20200825,702,20200825,715,71
31733,20200824,1115,1300789,20200908,1300,20200908,1300,20200908,825,20200908,1015,1298817,20200908,1300,20200908,1300,20200908,1151,20200908,1151,39
31734,20200824,1115,1599581,20200824,700,20200824,2200,20200824,1438,20200824,1759,1300789,20200825,600,20200825,1200,20200825,1201,20200825,1251,503
31735,20200824,1116,1324589,20200825,101,20200825,1300,20200825,1021,20200825,1053,1228947,20200825,800,20200825,2200,20200825,1228,20200825,1234,71
31736,20200824,1116,1324589,20200825,101,20200825,1300,20200824,1658,20200824,1701,1228947,20200825,800,20200825,2200,20200825,753,20200825,812,71
31737,20200824,1116,1324589,20200825,101,20200825,1300,20200825,1047,20200825,1115,1228947,20200825,800,20200825,2200,20200825,1250,20200825,1304,71
31738,20200824,1117,1300789,20200908,700,20200908,1400,20200908,1305,20200908,1508,1298817,20200908,700,20200908,1500,20200908,1632,20200908,1632,39
31739,20200824,1117,1228947,20200825,800,20200825,1500,20200825,827,20200825,844,1324589,20200825,2100,20200825,2200,20200825,1006,20200825,1011,142
31740,20200824,1119,1300789,20200916,700,20200916,1400,20200916,632,20200916,758,1298817,20200916,700,20200916,1500,20200916,922,20200916,1048,39
31741,20200824,1122,1300789,20200917,700,20200917,1400,20200917,726,20200917,859,1298817,20200917,700,20200917,1500,20200917,1026,20200917,1300,39
31742,20200824,1123,1228947,20200825,800,20200825,1500,20200825,1251,20200825,1315,1324589,20200825,2100,20200825,2200,20200825,1441,20200825,1448,142
31743,20200824,1123,1228947,20200825,800,20200825,1500,20200825,812,20200825,856,1324589,20200825,2100,20200825,2200,20200825,1025,20200825,1047,142
31744,20200824,1123,1228947,20200825,800,20200825,1500,20200825,1304,20200825,1348,1324589,20200825,2100,20200825,2200,20200825,1529,20200825,1549,142
31745,20200824,1112,1054493,20200824,600,20200824,1800,20200824,1544,20200824,1649,1162647,20200825,700,20200825,1500,20200825,1312,20200825,1407,502
31746,20200824,1128,1300789,20200918,700,20200918,1400,20200918,738,20200918,905,1298817,20200918,700,20200918,1500,20200918,1005,20200918,1043,39
31747,20200824,1129,1300789,20200918,700,20200918,1400,20200918,1201,20200918,1456,1298817,20200921,700,20200921,1500,20200921,739,20200921,839,39
31748,20200824,1131,1300789,20200921,700,20200921,1400,20200921,937,20200921,1123,1298817,20200921,700,20200921,1500,20200921,1246,20200921,1300,39
31749,20200824,1128,1298307,20200825,800,20200825,1000,20200825,926,20200825,1149,1809021,20200826,1900,20200827,700,20200826,1726,20200826,1751,664
31750,20200824,1133,1324589,20200827,800,20200827,2100,20200825,1335,20200825,1405,1058301,20200827,800,20200827,1400,20200827,556,20200827,903,364
31751,20200824,1132,1298307,20200825,700,20200825,900,20200825,855,20200825,1026,1809021,20200827,100,20200827,700,20200826,1236,20200826,1400,664
31752,20200824,1134,1300789,20200921,1200,20200921,1400,20200921,1400,20200921,1430,1298817,20200922,700,20200922,1500,20200922,706,20200922,823,39
31753,20200824,1133,1298307,20200825,900,20200825,1100,20200825,917,20200825,1320,1809021,20200826,1900,20200827,700,20200826,1232,20200826,1413,664
31754,20200824,1136,1058301,20200824,700,20200824,2200,20200824,1845,20200824,2237,1453857,20200824,800,20200824,2300,20200825,1836,20200825,2043,368
31755,20200824,1140,1058301,20200824,700,20200824,2200,20200824,1544,20200824,1545,1453857,20200824,800,20200824,2300,20200825,1119,20200825,1119,368
31756,20200824,1135,1809021,20200826,1000,20200826,1200,20200826,1429,20200826,1605,1618893,20200827,1000,20200827,1100,20200827,1013,20200827,1151,411
31757,20200824,1147,2118829,20200825,800,20200825,1800,20200825,1148,20200825,1313,1660033,20200826,1100,20200826,1100,20200826,1144,20200826,1153,352
31758,20200824,1149,1280151,20200825,1230,20200825,1230,20200825,948,20200825,1128,1597677,20200826,600,20200826,1530,20200826,651,20200826,705,432
31759,20200824,1149,2118829,20200825,800,20200825,1800,20200826,1318,20200826,1453,1660033,20200827,530,20200827,630,20200827,1037,20200827,1106,352
31760,20200824,1150,1809021,20200826,1000,20200826,1200,20200827,1242,20200827,1242,1618893,20200828,900,20200828,900,20200828,800,20200828,800,411
31761,20200824,1155,1298307,20200825,900,20200825,1100,20200825,1315,20200825,1315,1809021,20200826,1900,20200827,800,20200826,1623,20200826,1623,664
31762,20200824,1159,1298307,20200825,1000,20200825,1200,20200825,938,20200825,1313,1809021,20200826,1900,20200827,700,20200826,1736,20200826,1804,664
31763,20200824,1201,1298307,20200825,1900,20200825,2100,20200826,845,20200826,845,1809021,20200826,1900,20200827,700,20200826,2053,20200826,2053,664
31764,20200824,1202,1298307,20200825,1700,20200825,1900,20200825,1314,20200825,1534,1809021,20200826,1900,20200827,700,20200826,1439,20200826,1511,664
31765,20200824,1204,1298307,20200825,1800,20200825,2000,20200825,1531,20200825,1812,1809021,20200826,1900,20200827,700,20200826,1836,20200826,2024,664
31766,20200824,1205,1298307,20200825,1100,20200825,1300,20200825,1323,20200825,1323,1809021,20200826,1900,20200827,700,20200826,1154,20200826,1154,664
31767,20200824,1207,1298307,20200825,700,20200825,900,20200825,1058,20200825,1135,1809021,20200826,1900,20200827,700,20200826,956,20200826,957,664
31768,20200824,1208,1298307,20200825,800,20200825,1000,20200825,930,20200825,1038,1322107,20200825,1700,20200825,1700,20200825,1644,20200825,1719,206
31769,20200824,1227,1300789,20200922,700,20200922,1400,20200922,948,20200922,1132,1298817,20200922,700,20200922,1500,20200922,1231,20200922,1304,39
31770,20200824,1228,1054493,20200824,600,20200824,1800,20200824,1554,20200824,1554,1162647,20200825,700,20200825,1500,20200825,1510,20200825,1722,502
31771,20200824,1228,1300789,20200922,700,20200922,1400,20200922,1432,20200922,1530,1298817,20200923,700,20200923,1500,20200923,704,20200923,828,39
31772,20200824,1227,1497207,20200824,1700,20200824,1700,20200824,1717,20200824,1718,1304563,20200825,1700,20200825,1900,20200825,1556,20200825,1804,478
31773,20200824,1229,1497207,20200831,1200,20200831,1200,20200831,1338,20200831,1338,1304563,20200901,900,20200901,1100,20200901,1208,20200901,1208,478
31774,20200824,1231,1300789,20200923,700,20200923,1400,20200923,926,20200923,1127,1298817,20200923,700,20200923,1500,20200923,1233,20200923,1309,39
31775,20200824,1233,1300789,20200923,700,20200923,1400,20200923,1413,20200923,1721,1298817,20200924,700,20200924,1500,20200924,754,20200924,833,39
31776,20200824,1234,1300789,20200924,700,20200924,1400,20200924,930,20200924,1114,1298817,20200924,700,20200924,1500,20200924,1219,20200924,1303,39
31777,20200824,1235,1300789,20200924,700,20200924,1400,20200924,1359,20200924,1652,1298817,20200925,700,20200925,1500,20200925,733,20200925,811,39
31778,20200824,1236,1300789,20200925,700,20200925,1400,20200925,915,20200925,1223,1298817,20200925,700,20200925,1500,20200925,1335,20200925,1422,39
31779,20200824,1237,1453857,20200825,1300,20200826,59,20200826,1120,20200826,1216,1836765,20200826,101,20200827,59,20200827,948,20200827,1027,507
31780,20200824,1239,1453857,20200825,1500,20200826,59,20200825,1354,20200825,1516,2504559,20200827,800,20200827,1800,20200827,928,20200827,928,709
31781,20200824,1240,1300789,20200928,730,20200928,730,20200928,636,20200928,747,1298817,20200928,800,20200928,1500,20200928,845,20200928,956,39
31782,20200824,1241,1450253,20200825,1700,20200825,1700,20200825,1340,20200825,1940,1593495,20200826,700,20200826,900,20200826,1331,20200826,2138,363
31783,20200824,1242,1300789,20200928,700,20200928,1400,20200928,1100,20200928,1203,1298817,20200928,700,20200928,1500,20200928,1307,20200928,1424,39
31784,20200824,1243,1300789,20200928,700,20200928,1400,20200928,1541,20200928,1704,1298817,20200929,700,20200929,1500,20200929,719,20200929,805,39
31785,20200824,1244,1453857,20200827,1000,20200828,59,20200827,1935,20200827,2103,1872907,20200829,700,20200829,1500,20200829,1134,20200829,1213,660
31786,20200824,1245,1453857,20200828,1000,20200829,59,20200828,1212,20200828,1343,1872907,20200830,700,20200830,1500,20200830,1141,20200830,1303,660
31787,20200824,1248,1300789,20200929,700,20200929,1400,20200929,906,20200929,1121,1298817,20200929,700,20200929,1500,20200929,1226,20200929,1307,39
31788,20200824,1249,1300789,20200929,700,20200929,1400,20200929,1414,20200929,1529,1298817,20200930,700,20200930,1500,20200930,745,20200930,828,39
31789,20200824,1252,1092335,20200824,700,20200825,2359,20200824,1743,20200824,1942,1281307,20200825,900,20200826,1700,20200826,1216,20200826,1342,482
31790,20200824,1310,527629,20200901,1430,20200902,1530,20200902,1438,20200902,1632,1304563,20200903,2030,20200903,2230,20200903,1451,20200903,1512,508
31791,20200824,1328,1298307,20200825,100,20200825,2300,20200825,743,20200825,811,1324589,20200825,800,20200825,2200,20200825,1211,20200825,1219,218
31792,20200824,1328,1654729,20200825,700,20200825,1400,20200825,721,20200825,721,1809021,20200825,800,20200825,1800,20200825,1520,20200825,1520,400
31793,20200824,1330,1654729,20200824,700,20200824,1400,20200825,800,20200825,946,1809021,20200825,800,20200825,1800,20200825,1723,20200825,1806,400
31794,20200824,1333,1298307,20200825,100,20200825,2300,20200825,440,20200825,513,1324589,20200825,800,20200825,2200,20200825,920,20200825,927,218
31795,20200824,1347,2583507,20200824,2000,20200824,2258,20200824,2258,20200824,2344,1037289,20200826,700,20200826,1500,20200826,832,20200826,847,649
31796,20200824,1421,1809021,20200826,1000,20200826,1100,20200826,1415,20200826,1415,1298307,20200827,1600,20200827,1600,20200827,1313,20200827,1350,664
31797,20200824,1423,1809021,20200826,900,20200826,1100,20200826,1659,20200826,1659,1298307,20200827,1300,20200827,1300,20200827,1617,20200827,1617,664
31798,20200824,1423,1288141,20200824,1100,20200825,1700,20200825,1634,20200825,1712,1635893,20200825,800,20200826,1400,20200826,1002,20200826,1009,281
31799,20200824,1427,1058301,20200825,700,20200825,2200,20200825,1607,20200825,1826,1453857,20200825,800,20200825,2300,20200826,1415,20200826,1459,368
31800,20200824,1425,1809021,20200826,900,20200826,1100,20200826,2024,20200826,2024,1298307,20200828,2000,20200828,2000,20200828,1157,20200828,1158,664
31801,20200824,1430,1058301,20200827,700,20200827,2200,20200827,1159,20200827,1201,1453857,20200827,800,20200827,2300,20200828,1139,20200828,1147,368
31802,20200824,1429,1809021,20200826,900,20200826,1100,20200826,1813,20200826,2340,1298307,20200827,1500,20200827,1500,20200827,1856,20200827,1931,664
31803,20200824,1423,1809021,20200825,1100,20200825,1300,20200826,1119,20200826,1120,1298307,20200827,1200,20200827,1200,20200827,1024,20200827,1025,664
31804,20200824,1433,1058301,20200826,700,20200826,2200,20200826,1609,20200826,1616,1453857,20200826,800,20200826,2300,20200827,1151,20200827,1152,368
31805,20200824,1432,1809021,20200826,1000,20200826,1200,20200826,2134,20200826,2134,1298307,20200827,1800,20200827,1800,20200827,1951,20200827,1951,664
31806,20200824,1433,1809021,20200826,1000,20200826,1200,20200826,1600,20200826,1800,1298307,20200828,700,20200828,700,20200828,800,20200828,900,664
31807,20200824,1435,1058301,20200824,700,20200824,2200,20200824,1713,20200824,1914,1453857,20200824,800,20200824,2300,20200825,1740,20200825,1901,368
31808,20200824,1434,1809021,20200826,1000,20200826,1200,20200826,2025,20200826,2127,1298307,20200827,1900,20200827,1900,20200828,832,20200828,1006,664
31809,20200824,1436,1809021,20200826,1000,20200826,1200,20200827,237,20200827,238,1298307,20200830,1000,20200830,1000,20200830,1404,20200830,1428,664
31810,20200824,1444,1809021,20200825,1000,20200825,1200,20200826,1400,20200826,1403,1298307,20200827,1100,20200827,1100,20200827,1433,20200827,1434,664
31811,20200824,1453,1249313,20200825,800,20200825,1600,20200825,1511,20200825,2232,1388475,20200826,1500,20200826,1500,20200826,1452,20200826,1453,396
31812,20200824,1454,1249313,20200825,800,20200825,1600,20200825,1452,20200825,1951,1388475,20200826,1430,20200826,1430,20200826,1424,20200826,1619,396
31813,20200824,1448,2467329,20200824,900,20200826,1700,20200826,1701,20200826,1701,942395,20200827,700,20200831,1330,20200828,1345,20200828,1345,865
31814,20200824,1459,1809021,20200825,1000,20200825,1200,20200825,1806,20200825,1920,1298307,20200827,1000,20200827,1000,20200827,933,20200827,1035,664
31815,20200824,1500,1809021,20200826,900,20200826,1200,20200827,1411,20200827,1423,1298307,20200828,900,20200828,900,20200828,1619,20200828,1638,664
31816,20200824,1501,2456415,20200826,800,20200826,1800,20200826,1813,20200826,1813,942395,20200828,700,20200828,1300,20200828,1342,20200828,1342,879
31817,20200824,1511,2467329,20200824,800,20200826,1700,20200826,946,20200826,947,942395,20200827,700,20200831,1006,20200827,1308,20200827,1308,865
31818,20200824,1529,1324589,20200826,400,20200826,2100,20200825,816,20200825,901,1058301,20200826,600,20200826,2000,20200826,626,20200826,736,724
31819,20200824,1530,1324589,20200826,400,20200826,2100,20200825,1148,20200825,1158,1058301,20200826,600,20200826,2000,20200826,714,20200826,838,724
31820,20200824,1530,1058301,20200826,300,20200826,2000,20200826,746,20200826,915,1324589,20200827,700,20200827,2100,20200827,511,20200827,713,724
31821,20200824,1531,1058301,20200826,300,20200826,2000,20200826,838,20200826,915,1324589,20200827,700,20200827,2100,20200827,1354,20200827,1425,724
31822,20200824,1532,1324589,20200826,700,20200826,1600,20200825,1614,20200825,1659,2468009,20200826,700,20200826,2100,20200826,1312,20200826,1539,377
31823,20200824,1533,2468009,20200826,700,20200826,1600,20200826,1543,20200826,1544,1324589,20200828,700,20200828,2100,20200828,833,20200828,946,755
31824,20200824,1555,1809021,20200827,800,20200827,2300,20200827,621,20200827,759,1324589,20200828,800,20200828,2300,20200828,505,20200828,612,601
31825,20200824,1602,1324589,20200826,800,20200826,2300,20200826,1257,20200826,1259,1390175,20200826,700,20200826,2359,20200826,1803,20200826,1841,258
31826,20200824,1603,1390175,20200826,700,20200826,2200,20200826,1912,20200826,2021,1324589,20200827,800,20200828,59,20200827,1058,20200827,1128,545
31827,20200824,1605,1453347,20200826,600,20200826,1500,20200826,559,20200826,844,1318707,20200826,800,20200826,1600,20200826,1330,20200826,1345,194
31828,20200824,1606,2583507,20200824,2000,20200824,2000,20200824,1950,20200824,2125,1037289,20200826,700,20200826,1700,20200825,1432,20200825,1455,649
31829,20200824,1630,1605837,20200825,600,20200825,1400,20200825,831,20200825,1126,1300789,20200826,600,20200826,1200,20200826,1200,20200826,1300,527
31830,20200824,1637,1324589,20200826,400,20200826,2100,20200825,933,20200825,1002,1017603,20200826,600,20200826,2000,20200826,923,20200826,952,0
31831,20200824,1638,1017603,20200826,300,20200826,1300,20200826,952,20200826,1118,1324589,20200827,700,20200827,2100,20200827,815,20200827,846,1201
31832,20200824,1648,1541237,20200825,1300,20200825,1300,20200825,1255,20200825,1407,1278859,20200826,800,20200826,1530,20200826,1152,20200826,1244,478
31833,20200824,1706,2675953,20200824,900,20200825,0,20200824,1737,20200824,2123,1140819,20200826,800,20200826,1500,20200827,939,20200827,1102,1341
31834,20200825,730,1054493,20200825,700,20200827,1800,20200826,716,20200826,856,1168393,20200826,700,20200828,1500,20200827,939,20200827,1024,492
31835,20200825,733,1054493,20200826,600,20200826,1800,20200826,1305,20200826,1308,1182299,20200827,1100,20200827,1100,20200827,1031,20200827,1058,569
31836,20200825,741,1054493,20200827,600,20200827,1800,20200828,950,20200828,1107,1197497,20200828,700,20200828,1500,20200831,806,20200831,807,450
31837,20200825,749,1107329,20200826,800,20200826,1800,20200826,1549,20200826,1554,1324589,20200828,1800,20200828,1800,20200827,1341,20200827,1406,605
31838,20200825,826,1107329,20200826,700,20200826,1400,20200826,1113,20200826,1235,1053609,20200826,700,20200827,2359,20200827,714,20200827,740,375
31839,20200825,827,1107329,20200826,700,20200826,1400,20200826,946,20200826,1143,1053609,20200826,700,20200827,2359,20200827,1133,20200827,1134,375
31840,20200825,827,1107329,20200826,700,20200826,1400,20200826,1517,20200826,1517,1053609,20200826,700,20200827,2359,20200827,1254,20200827,1254,375
31841,20200825,827,1107329,20200826,700,20200826,1400,20200826,907,20200826,1032,1053609,20200826,700,20200827,2359,20200826,1844,20200826,1907,375
31842,20200825,829,1107329,20200827,700,20200827,1400,20200827,1500,20200827,1500,1053609,20200827,700,20200828,2359,20200828,1000,20200828,1100,375
31843,20200825,830,1107329,20200828,700,20200828,1400,20200828,1355,20200828,1355,1053609,20200828,700,20200829,2359,20200830,1700,20200830,1700,375
31844,20200825,830,1107329,20200827,700,20200827,1400,20200827,1457,20200827,1559,1053609,20200827,700,20200828,2359,20200828,1130,20200828,1148,375
31845,20200825,830,1107329,20200827,700,20200827,1400,20200827,707,20200827,828,1130687,20200827,700,20200828,1500,20200827,1005,20200827,1030,82
31846,20200825,831,1107329,20200827,700,20200827,1400,20200827,1243,20200827,1333,1130687,20200827,700,20200828,1500,20200827,1507,20200827,1531,82
31847,20200825,831,1107329,20200827,700,20200827,1400,20200828,1103,20200828,1248,1130687,20200827,700,20200828,1500,20200828,1416,20200828,1503,82
31848,20200825,830,2770541,20200825,900,20200825,1700,20200825,1445,20200825,1840,2534989,20200826,700,20200826,1500,20200826,1646,20200826,1720,529
31849,20200825,832,1107329,20200827,700,20200827,1400,20200827,1349,20200827,1510,1166013,20200827,700,20200828,1500,20200828,703,20200828,746,153
31850,20200825,829,1298307,20200826,600,20200826,800,20200826,1417,20200826,1719,2583507,20200827,1330,20200827,1430,20200827,1612,20200828,1003,667
31851,20200825,834,2524075,20200826,900,20200826,1800,20200826,1720,20200826,1815,1305787,20200828,800,20200828,1330,20200828,1256,20200828,1402,904
31852,20200825,835,831249,20200825,700,20200825,1500,20200825,1404,20200825,1605,1302285,20200828,700,20200828,1500,20200826,1306,20200826,1355,297
31853,20200825,836,827985,20200825,700,20200825,1500,20200825,1347,20200825,1504,1302285,20200826,700,20200826,1500,20200826,809,20200826,910,338
31854,20200825,840,1298307,20200826,100,20200826,2300,20200825,1330,20200825,1353,1324589,20200826,800,20200826,2200,20200826,703,20200826,735,218
31855,20200825,839,1298307,20200826,500,20200826,700,20200826,846,20200826,1004,2583507,20200827,1130,20200827,1230,20200827,1130,20200827,2132,667
31856,20200825,843,1298307,20200826,600,20200826,800,20200826,1113,20200826,1250,2583507,20200827,1330,20200827,1430,20200827,1359,20200827,2314,667
31857,20200825,845,1298307,20200826,700,20200826,900,20200826,1536,20200826,1805,2583507,20200827,2100,20200827,2200,20200827,2035,20200828,1431,667
31858,20200825,849,1390175,20200826,100,20200826,2300,20200826,929,20200826,935,1453347,20200826,200,20200827,0,20200826,1455,20200826,1456,181
31859,20200825,848,2455293,20200825,800,20200825,1700,20200825,945,20200825,1150,1598493,20200826,1600,20200826,1600,20200826,1449,20200826,1644,810
31860,20200825,849,1298307,20200826,800,20200826,1000,20200826,1141,20200826,1142,2583507,20200827,1700,20200827,1700,20200827,2251,20200827,2252,667
31861,20200825,852,1298307,20200830,900,20200830,1100,20200830,856,20200830,957,2583507,20200831,100,20200831,100,20200831,1000,20200831,1129,667
31862,20200825,853,1298307,20200826,900,20200826,1100,20200826,1933,20200826,2011,2583507,20200828,1400,20200828,1400,20200828,1251,20200828,1524,667
31863,20200825,855,1298307,20200826,1000,20200826,1200,20200826,1924,20200826,2027,2583507,20200828,1200,20200828,1200,20200827,2207,20200828,1533,667
31864,20200825,851,1003153,20200826,700,20200826,1600,20200826,901,20200826,1005,1453857,20200827,800,20200827,1730,20200827,808,20200827,830,486
31865,20200825,858,1020357,20200826,700,20200826,1600,20200826,1221,20200826,1222,1304563,20200827,700,20200827,1400,20200827,1359,20200827,1549,402
31866,20200825,857,1298307,20200826,1100,20200826,1300,20200826,1940,20200826,1940,2583507,20200827,1100,20200827,1100,20200827,2032,20200828,1517,667
31867,20200825,859,1298307,20200826,1300,20200826,1500,20200826,1251,20200826,1533,2583507,20200827,1830,20200827,1930,20200827,1739,20200828,1353,667
31868,20200825,901,1298307,20200826,1500,20200826,1700,20200826,1418,20200826,1546,2583507,20200827,1430,20200827,1530,20200827,250,20200827,2220,667
31869,20200825,906,1298307,20200826,1600,20200826,1800,20200826,1212,20200826,1342,2583507,20200827,2200,20200827,2300,20200827,1900,20200828,1225,667
31870,20200825,908,1298307,20200826,1700,20200826,1900,20200826,1931,20200826,1931,2583507,20200827,2300,20200828,30,20200828,30,20200828,1254,667
31871,20200825,912,1453857,20200827,1400,20200827,1600,20200827,1503,20200827,1504,2644707,20200829,800,20200829,1300,20200829,936,20200829,937,792
31872,20200825,901,2646407,20200825,800,20200825,1630,20200825,1300,20200825,1301,2573307,20200826,1600,20200827,1600,20200826,1506,20200826,1608,211
31873,20200825,910,1298307,20200826,1400,20200826,1600,20200826,1716,20200826,1834,2583507,20200827,2000,20200827,2100,20200827,1852,20200828,1252,667
31874,20200825,920,1635893,20200827,800,20200827,1200,20200827,808,20200827,808,2209507,20200827,1900,20200828,700,20200828,404,20200828,404,484
31875,20200825,921,1635893,20200827,900,20200827,2200,20200827,1637,20200827,1713,2209507,20200828,1900,20200829,700,20200828,1926,20200828,1927,484
31876,20200825,923,2438361,20200826,800,20200826,1500,20200826,921,20200826,1106,1053609,20200826,700,20200827,2359,20200826,2204,20200826,2258,515
31877,20200825,924,2438361,20200826,800,20200826,1500,20200826,1346,20200826,1641,1053609,20200826,700,20200827,2359,20200827,1307,20200827,1418,515
31878,20200825,926,1635893,20200828,800,20200828,1200,20200828,1415,20200828,1536,2209507,20200828,1900,20200829,1900,20200829,1338,20200829,1340,484
31879,20200825,929,1498907,20200826,600,20200826,600,20200826,801,20200826,924,1276717,20200827,800,20200827,1500,20200827,829,20200827,846,445
31880,20200825,928,1635893,20200828,900,20200828,1300,20200828,1429,20200828,1543,2209507,20200829,1900,20200829,1900,20200829,1432,20200829,1528,484
31881,20200825,934,1635893,20200824,100,20200824,100,20200825,1129,20200825,1129,1447907,20200824,100,20200824,100,20200825,1426,20200825,1427,97
