LOAD_ID,BOOKING_DT,BOOKING_TM,ORIG,PKUP_ST_DT,PKUP_ST_TM,PKUP_END_DT,PKUP_END_TM,PKUP_ARRIVAL_ACT_DT,PKUP_ARRIVAL_ACT_TM,PKUP_DEPARTURE_ACT_DT,PKUP_DEPARTURE_ACT_TM,DEST,DLVERY_ST_DT,DLVERY_ST_TM,DLVERY_END_DT,DLVERY_END_TM,DLVERY_ARRIVAL_ACT_DT,DLVERY_ARRIVAL_ACT_TM,DLVERY_DEPARTURE_ACT_DT,DLVERY_DEPARTURE_ACT_TM,MILEAGE
1949,20201123,940,848861,20201201,1300,20201201,1300,20201201,1030,20201201,1212,1291507,20201203,300,20201203,300,20201202,2339,20201203,28,723
1950,20201123,946,2092785,20201201,1130,20201201,1130,20201203,807,20201203,811,1823845,20201204,630,20201204,630,20201204,1505,20201204,1507,98
1951,20201123,1311,793067,20201124,1530,20201124,1530,20201124,1505,20201124,2011,1285047,20201125,1800,20201125,1800,20201125,1800,20201125,2000,431
1952,20201123,1513,1166455,20201124,1000,20201124,1000,20201124,1452,20201124,1632,1045075,20201127,800,20201127,800,20201127,748,20201127,1032,426
1953,20201123,1546,784941,20201129,600,20201129,1800,20201129,1523,20201129,1557,839613,20201130,1200,20201130,1200,20201130,1059,20201130,1339,350
1954,20201124,913,1057621,20201127,1000,20201127,1000,20201127,955,20201127,1148,625107,20201128,2000,20201128,2000,20201128,1938,20201129,100,781
1955,20201124,1055,1046571,20201201,1300,20201201,1300,20201201,1408,20201201,1620,2434383,20201203,700,20201203,700,20201203,700,20201203,705,742
1956,20201124,1056,1046571,20201201,1300,20201201,1300,20201201,1401,20201201,1810,2434383,20201203,700,20201203,700,20201203,619,20201203,701,742
1957,20201124,1057,1046571,20201202,1300,20201202,1300,20201202,1456,20201202,1635,1090907,20201204,700,20201204,700,20201203,1456,20201203,1520,512
1958,20201124,1058,1046571,20201202,1300,20201202,1300,20201202,1525,20201202,1525,1090907,20201204,700,20201204,700,20201203,1452,20201203,1505,512
1959,20201124,1059,1046571,20201202,1400,20201202,1400,20201202,219,20201202,1534,2479773,20201203,1200,20201203,1200,20201203,1154,20201203,1210,502
1960,20201124,1100,1046571,20201202,1400,20201202,1400,20201202,1533,20201203,144,2479773,20201203,1200,20201203,1200,20201203,1154,20201203,1206,502
1961,20201124,1155,1278859,20201130,1300,20201130,1300,20201130,1200,20201130,1521,839613,20201201,600,20201201,600,20201201,533,20201201,1009,283
1962,20201124,1159,1302149,20201201,200,20201201,200,20201201,1419,20201201,1419,85119,20201203,400,20201203,400,20201203,342,20201203,511,856
1963,20201124,1204,1305141,20201216,1400,20201216,1400,20201216,950,20201216,1243,2060995,20201218,700,20201218,700,20201218,416,20201218,800,549
1964,20201124,1335,1197531,20201203,1400,20201204,900,20201203,1500,20201203,1500,1135821,20201204,2100,20201204,2100,20201204,1951,20201204,2228,79
1965,20201124,1359,71315,20201127,700,20201127,1500,20201127,539,20201127,823,1058743,20201130,1415,20201130,1415,20201130,1308,20201130,1654,982
1966,20201124,1500,784975,20201124,2000,20201124,2000,20201124,2346,20201125,216,115175,20201125,1100,20201125,1100,20201125,1228,20201125,1312,460
1967,20201124,1504,601307,20201214,1100,20201214,1100,20201214,1224,20201214,2137,1042185,20201216,230,20201216,230,20201216,254,20201216,542,665
1968,20201125,1017,784941,20201202,600,20201202,1800,20201203,128,20201203,156,256921,20201203,700,20201203,1500,20201203,940,20201203,1227,284
1969,20201125,1320,784941,20201130,500,20201130,2200,20201130,2308,20201130,2328,397375,20201201,800,20201201,1500,20201201,655,20201201,658,298
1970,20201125,1321,784941,20201130,500,20201201,1030,20201130,1235,20201130,1312,625107,20201201,1600,20201201,1600,20201201,1534,20201201,1727,171
1971,20201125,1432,2062355,20201207,1200,20201207,1200,20201207,1401,20201207,1728,652477,20201211,500,20201211,500,20201211,455,20201211,634,702
1972,20201125,1508,2073507,20201207,1400,20201207,1400,20201207,955,20201207,1148,1056907,20201220,2100,20201220,2100,20201220,1953,20201220,2354,727
1973,20201125,1510,2073507,20201204,1400,20201204,1400,20201204,2101,20201204,2102,1362907,20201208,1830,20201208,1830,20201208,1809,20201209,316,786
1974,20201125,1546,276811,20201201,1200,20201201,1200,20201201,747,20201201,1403,1046571,20201203,800,20201203,1000,20201203,1050,20201203,1200,850
1975,20201125,1558,2134503,20201127,1400,20201127,1700,20201127,1416,20201127,1420,1181619,20201202,200,20201202,200,20201202,200,20201202,630,1076
1976,20201127,750,1305141,20201218,1400,20201218,1400,20201218,1255,20201218,1446,483905,20201222,600,20201222,600,20201222,556,20201222,833,699
1977,20201127,1227,71315,20201130,700,20201130,1400,20201130,1254,20201130,1414,1330641,20201203,1600,20201203,1600,20201203,1536,20201203,1840,1321
1978,20201127,1321,1113109,20201202,2000,20201202,2000,20201205,255,20201205,314,1240813,20201206,1600,20201206,1600,20201206,1517,20201206,1829,299
1979,20201129,2129,848861,20201208,1000,20201208,1000,20201208,900,20201208,1055,1291507,20201211,300,20201211,300,20201211,153,20201211,218,723
1980,20201130,1030,1318707,20201202,1600,20201202,1600,20201202,1538,20201202,1548,660807,20201204,2000,20201204,2000,20201204,800,20201204,800,926
1981,20201130,1202,1113109,20201207,800,20201207,800,20201206,656,20201206,702,1135821,20201208,1500,20201208,1500,20201208,1422,20201208,1759,153
1982,20201130,1305,318155,20201204,700,20201204,1400,20201203,1943,20201204,845,1285047,20201207,830,20201207,830,20201207,819,20201207,1018,746
1983,20201201,841,291397,20201203,1400,20201203,1400,20201203,1012,20201203,1521,1039329,20201205,1000,20201205,1400,20201205,1243,20201205,1337,732
1984,20201201,1043,601307,20201210,1500,20201210,1500,20201210,1216,20201210,1714,1291507,20201215,300,20201215,300,20201214,1550,20201215,254,873
1985,20201201,1045,1277397,20201207,1230,20201207,1230,20201207,1215,20201207,1320,839613,20201208,600,20201208,600,20201208,645,20201208,925,298
1986,20201201,1058,1318707,20201203,1600,20201203,1600,20201203,1450,20201203,1541,660807,20201208,400,20201208,400,20201208,154,20201208,225,926
1987,20201201,1059,1318707,20201203,1400,20201203,1400,20201203,1450,20201203,1533,660807,20201208,500,20201208,500,20201207,2204,20201207,2241,926
1988,20201201,1430,784907,20201202,1300,20201202,1300,20201202,1149,20201202,1312,1400307,20201204,1000,20201204,1000,20201204,500,20201204,700,491
1989,20201201,1428,1179987,20201206,2000,20201206,2300,20201206,1243,20201206,1311,1181619,20201207,200,20201207,200,20201206,1829,20201207,438,52
1990,20201201,1521,2073507,20201208,1100,20201208,1100,20201208,958,20201208,1149,961979,20201210,1400,20201210,1400,20201210,1319,20201210,2002,836
1991,20201201,1559,784941,20201208,1200,20201208,2200,20201209,1208,20201209,1222,1604477,20201211,1332,20201211,1332,20201211,1158,20201211,1510,1026
1992,20201201,1722,1277397,20201204,1230,20201204,1230,20201204,1200,20201204,1400,839613,20201207,900,20201207,900,20201207,1155,20201207,1524,298
1993,20201202,737,1511249,20201203,1000,20201203,1400,20201203,922,20201203,1046,1213851,20201207,900,20201207,900,20201206,1919,20201207,929,686
1994,20201202,930,784941,20201207,330,20201207,2000,20201207,2011,20201207,2011,544221,20201208,1630,20201208,1630,20201208,1437,20201208,1717,297
1995,20201202,937,1278859,20201207,1400,20201207,1400,20201208,1120,20201208,1206,1401667,20201208,1830,20201208,1830,20201208,1857,20201208,2252,202
1996,20201202,1046,2071637,20201205,1130,20201205,1130,20201205,1511,20201205,1635,1077817,20201207,1400,20201207,1400,20201207,1559,20201207,1638,772
1997,20201202,1114,1302149,20201211,1100,20201211,1100,20201211,1153,20201211,1153,53363,20201217,1900,20201217,1900,20201217,1826,20201217,2332,808
1998,20201202,1127,1046571,20201208,1300,20201208,1300,20201207,1725,20201208,1740,2434383,20201210,700,20201210,700,20201209,2309,20201210,945,742
1999,20201202,1128,1046571,20201208,1300,20201208,1300,20201208,1359,20201208,1821,2434383,20201210,700,20201210,700,20201209,1940,20201210,724,742
2000,20201202,1129,1046571,20201209,1300,20201209,1300,20201209,1307,20201209,1307,1090907,20201211,700,20201211,700,20201210,1439,20201210,1453,512
2001,20201202,1130,1046571,20201209,1300,20201209,1300,20201209,1205,20201209,1522,1090907,20201211,700,20201211,700,20201211,830,20201211,842,512
2002,20201202,1130,1046571,20201209,1400,20201209,1400,20201209,1355,20201209,1705,2479773,20201210,1200,20201210,1200,20201210,1145,20201210,1157,502
2003,20201202,1131,1046571,20201209,1400,20201209,1400,20201209,439,20201209,1525,2479773,20201210,1200,20201210,1200,20201210,1200,20201210,1230,502
2004,20201202,1132,1045075,20201206,2300,20201206,2300,20201206,1042,20201206,2337,837675,20201207,2215,20201207,2215,20201207,2215,20201207,2215,422
2005,20201202,1446,201841,20201203,1300,20201203,1300,20201203,1038,20201203,1138,1304563,20201205,900,20201205,900,20201205,844,20201205,1300,1000
2006,20201202,1539,1310479,20201207,700,20201207,700,20201208,1609,20201208,1612,625107,20201209,1600,20201209,1600,20201210,135,20201210,147,896
2007,20201202,1644,1310479,20201207,1330,20201220,1330,20201207,1300,20201207,1630,625107,20201209,1600,20201209,1600,20201209,1004,20201209,1039,896
2008,20201202,1657,2073507,20201211,1445,20201211,1445,20201211,1324,20201211,1456,1362907,20201214,1800,20201214,1800,20201214,1711,20201214,2215,786
2009,20201203,817,2071637,20201207,1900,20201207,1900,20201208,313,20201208,1109,1077817,20201209,1400,20201209,1400,20201209,1037,20201209,1120,772
2010,20201203,1008,793067,20201203,1030,20201203,1030,20201204,1627,20201204,1952,1285047,20201207,2000,20201207,2000,20201207,2328,20201207,2329,431
2011,20201203,1017,1277397,20201209,1230,20201209,1230,20201209,1125,20201209,1325,839613,20201210,800,20201210,800,20201210,743,20201210,1016,298
2012,20201203,1023,1277397,20201214,1230,20201214,1230,20201214,1117,20201214,1428,839613,20201217,800,20201217,800,20201215,748,20201215,1053,298
2013,20201203,1203,1479833,20201204,1500,20201204,1500,20201204,2221,20201205,639,1045075,20201207,1030,20201207,1230,20201207,1028,20201207,1303,613
2014,20201203,1649,1278791,20201205,1100,20201205,1100,20201205,1041,20201205,1330,1132489,20201206,2300,20201206,2300,20201206,1905,20201207,108,658
2015,20201203,1655,2062355,20201215,1600,20201215,1600,20201215,1807,20201215,1827,778277,20210104,1200,20210104,1200,20210104,1225,20210104,1759,748
2016,20201204,901,1683697,20201205,1200,20201205,1200,20201205,1156,20201205,1901,1004921,20201208,600,20201208,600,20201208,600,20201208,1206,996
2017,20201204,1018,784941,20201207,730,20201207,1800,20201207,833,20201207,855,397375,20201208,800,20201208,1500,20201207,1502,20201207,1520,298
2018,20201204,1248,613309,20201206,1800,20201206,1800,20201206,1946,20201206,1949,1823369,20201217,2100,20201217,2100,20201217,1957,20201218,755,737
2019,20201204,1306,1302149,20201221,700,20201221,700,20201221,1510,20201221,1521,431443,20201223,1000,20201223,1000,20201223,800,20201223,1149,785
2020,20201206,2158,848861,20201215,1200,20201215,1200,20201215,1120,20201215,1240,1291507,20201217,300,20201217,300,20201217,111,20201217,216,723
2021,20201207,744,256989,20201211,700,20201211,700,20201211,834,20201211,1022,1113109,20201214,1700,20201214,1700,20201214,1020,20201214,1100,928
2022,20201207,840,300713,20201209,1100,20201209,1100,20201209,1128,20201209,1426,1278791,20201211,1400,20201211,1400,20201211,1452,20201211,2128,770
2023,20201207,840,964597,20201211,1000,20201211,1000,20201211,1330,20201211,1358,2071637,20201214,1530,20201214,1530,20201215,754,20201215,855,855
2024,20201207,843,964597,20201211,900,20201211,900,20201210,2131,20201211,1023,2071637,20201214,830,20201214,830,20201214,439,20201214,730,855
2025,20201207,1217,2073507,20201228,1100,20201228,1100,20201228,756,20201228,1009,798643,20201230,1100,20201230,1100,20201230,13,20201230,743,750
2026,20201207,1315,2073507,20201218,1400,20201218,1400,20201217,2343,20201218,1341,1056907,20201228,2100,20201228,2100,20201228,2011,20201229,340,727
2027,20201207,1400,1113109,20201208,900,20201209,900,20201209,656,20201209,656,1166183,20201210,1800,20201210,1800,20201210,1635,20201210,1931,182
2028,20201207,1407,784941,20201210,530,20201211,1800,20201210,919,20201210,1018,1037119,20201213,900,20201213,900,20201213,804,20201213,1229,567
2029,20201207,1451,1310479,20201210,1800,20201210,1800,20201211,131,20201211,150,625107,20201212,1600,20201212,1600,20201212,1227,20201212,1229,896
2030,20201207,1528,1809021,20201208,1000,20201208,1000,20201208,1000,20201208,1001,1277431,20201209,1500,20201209,1500,20201209,1653,20201209,1753,616
2031,20201208,815,2072827,20201208,1330,20201208,1330,20201208,1042,20201208,1509,1267707,20201210,1805,20201210,2205,20201210,2038,20201210,2038,758
2032,20201208,829,738089,20201218,1300,20201218,1300,20201218,1425,20201218,1455,1822587,20201221,400,20201221,400,20201220,2100,20201221,541,760
2033,20201208,945,2073677,20201215,630,20201215,630,20201215,1313,20201215,2026,1300687,20201217,730,20201217,730,20201217,710,20201217,917,567
2034,20201208,955,784941,20201213,1200,20201214,1000,20201213,1524,20201213,1547,1058743,20201215,1600,20201215,1600,20201215,1519,20201215,1737,573
2035,20201208,1056,1411867,20201208,900,20201208,1700,20201208,1317,20201209,955,792081,20201211,900,20201211,1700,20201211,700,20201211,1420,347
2036,20201208,1101,254949,20201208,1200,20201208,1200,20201208,1145,20201208,1230,701607,20201209,800,20201209,800,20201208,2043,20201209,816,257
2037,20201208,1140,1278859,20201214,1200,20201214,1200,20201214,1416,20201214,1507,839613,20201215,600,20201215,600,20201215,548,20201215,931,283
2038,20201208,1710,1278791,20201210,1000,20201210,1000,20201210,1000,20201210,1310,761787,20201211,2000,20201211,2000,20201211,1637,20201211,2224,716
2039,20201209,823,1486259,20201210,1030,20201210,1030,20201210,945,20201210,1419,1043715,20201211,1100,20201211,1100,20201211,1028,20201211,1430,582
2040,20201209,859,2073677,20201215,630,20201215,630,20201215,2120,20201215,2135,1056907,20201221,2345,20201221,2345,20201222,31,20201222,414,738
2041,20201209,913,1046571,20201216,1400,20201216,1400,20201217,141,20201217,141,2479773,20201217,1200,20201217,1200,20201217,1146,20201217,1153,502
2042,20201209,956,1046571,20201216,1400,20201216,1400,20201216,624,20201216,1716,2479773,20201217,1200,20201217,1200,20201217,1142,20201217,1151,502
2043,20201209,958,784941,20201214,800,20201214,1700,20201215,144,20201215,207,256921,20201216,700,20201216,1500,20201216,748,20201216,1030,327
2044,20201209,959,784941,20201214,800,20201214,1700,20201214,1307,20201214,1337,398497,20201215,700,20201215,1300,20201215,1122,20201215,1129,306
2045,20201209,959,784941,20201214,800,20201214,1600,20201214,2017,20201214,2028,397375,20201215,800,20201215,1600,20201215,1129,20201215,1150,304
2046,20201209,959,1046571,20201216,1300,20201216,1300,20201216,1115,20201216,1657,1090907,20201218,700,20201218,700,20201218,715,20201218,800,512
2047,20201209,1001,1046571,20201216,1300,20201216,1300,20201216,955,20201216,1628,1090907,20201218,700,20201218,700,20201217,1516,20201217,1522,512
2048,20201209,1003,1046571,20201215,1300,20201215,1300,20201215,1406,20201215,1701,2434383,20201217,700,20201217,700,20201217,700,20201217,706,742
2049,20201209,1004,1046571,20201215,1300,20201215,1300,20201215,1349,20201215,1658,2434383,20201217,700,20201217,700,20201216,1911,20201217,658,742
2050,20201209,1050,635341,20201221,1230,20201221,1230,20201221,1402,20201221,1928,839613,20201223,900,20201223,900,20201223,848,20201223,1109,490
2051,20201209,1302,1106513,20201212,1200,20201212,2359,20201213,1,20201213,19,1144525,20201213,1000,20201213,1300,20201213,1201,20201213,1241,389
2052,20201209,1324,2073677,20201215,2130,20201215,2130,20201221,1314,20201221,1317,1055751,20201224,700,20201224,700,20201224,456,20201224,817,714
2053,20201209,1333,1486259,20201211,1100,20201211,1100,20201211,1021,20201211,1242,848861,20201214,800,20201214,800,20201214,821,20201214,918,382
2054,20201209,1341,1401769,20201216,800,20201216,800,20201216,1703,20201216,1717,594983,20201219,800,20201219,800,20201219,309,20201219,328,561
2055,20201210,910,1277397,20201216,1230,20201216,1230,20201216,1103,20201216,1342,839613,20201217,600,20201217,600,20201217,600,20201217,920,298
2056,20201210,1501,784941,20201216,1100,20201216,1700,20201217,526,20201217,600,1842817,20201222,45,20201222,45,20201222,59,20201222,749,794
2057,20201211,848,1276921,20201215,330,20201215,330,20201215,158,20201215,227,602123,20201216,730,20201216,730,20201216,711,20201216,1322,663
2058,20201211,1029,1278859,20201216,1400,20201216,1400,20201216,1351,20201216,1420,1401667,20201217,1830,20201217,1830,20201217,1645,20201217,1921,202
2059,20201211,1034,677433,20201215,1300,20201215,1300,20201215,1111,20201215,1239,798643,20201216,1000,20201216,1000,20201216,902,20201216,1147,296
2060,20201211,1207,1520395,20201211,2359,20201211,2359,20201211,1431,20201212,254,973369,20201214,300,20201214,300,20201214,229,20201214,522,583
2061,20201211,1301,71315,20201214,700,20201214,1500,20201214,1337,20201214,1449,944741,20201216,1531,20201216,1531,20201216,1634,20201216,1816,670
2062,20201211,1403,784941,20201222,630,20201222,1500,20201222,1109,20201222,1136,222989,20201224,1000,20201224,1000,20201224,1123,20201224,1229,484
2063,20201211,1435,849507,20201214,700,20201214,1800,20201213,1323,20201214,910,663969,20201215,1100,20201215,1100,20201215,1000,20201215,1040,349
2064,20201213,1318,848861,20201222,1100,20201222,1100,20201222,959,20201222,1051,1291507,20201227,200,20201227,200,20201226,2330,20201227,148,723
2065,20201214,837,784941,20201216,900,20201217,600,20201217,1237,20201217,1313,1313267,20201219,800,20201219,800,20201219,715,20201219,1214,813
2066,20201214,909,2073541,20201214,1800,20201214,1800,20201214,1917,20201214,1920,2073541,20201216,59,20201216,59,20201215,2140,20201215,2330,802
2067,20201214,955,1305141,20210106,1400,20210106,1400,20210106,1030,20210106,1130,2060995,20210108,500,20210108,500,20210107,2056,20210108,708,549
2068,20201214,1209,784941,20201219,1600,20201219,1600,20201220,1428,20201220,1508,1058743,20201222,1600,20201222,1600,20201222,1600,20201222,1934,655
2069,20201214,1218,1338325,20201215,900,20201215,1300,20201215,1154,20201215,1447,1654389,20201218,500,20201218,500,20201218,455,20201218,927,765
2070,20201214,1528,784941,20201221,1800,20201221,2000,20201221,1522,20201221,1636,544221,20201222,1730,20201222,1730,20201222,1625,20201222,1747,297
2071,20201214,1630,1113109,20201217,800,20201217,1200,20201217,930,20201217,930,1166183,20201217,1900,20201218,1900,20201218,1804,20201218,2119,182
2072,20201215,800,613309,20201219,1000,20201219,1000,20201219,507,20201219,1009,1276921,20201222,200,20201222,200,20201221,1400,20201222,600,733
2073,20201215,910,784941,20201218,700,20201219,1800,20201218,1816,20201218,1852,1037119,20201221,800,20201221,800,20201221,758,20201221,1220,567
2074,20201215,912,1167067,20201215,1030,20201215,1030,20201215,1054,20201215,1219,1027225,20201217,415,20201217,415,20201217,345,20201217,510,809
2075,20201215,923,992409,20201215,1100,20201215,1300,20201215,1431,20201215,1643,544221,20201226,1930,20201226,1930,20201226,1900,20201226,2100,490
2076,20201215,1440,1197531,20201220,2300,20201221,1000,20201221,1738,20201221,1945,1135821,20201222,1700,20201222,1700,20201222,226,20201222,1749,79
2077,20201215,1511,1540999,20201216,1000,20201216,1000,20201216,1007,20201216,1229,1055717,20201222,1700,20201222,1700,20201222,1547,20201222,1811,691
2078,20201216,801,1162817,20201218,1100,20201218,1100,20201218,925,20201218,1605,256309,20201221,730,20201221,730,20201221,615,20201221,841,1133
2079,20201216,839,1278859,20201221,1100,20201221,1100,20201221,1355,20201221,1457,839613,20201222,900,20201222,900,20201222,849,20201222,1152,283
2080,20201216,840,1305141,20210108,1000,20210108,1000,20210108,1010,20210108,1107,483905,20210112,700,20210112,700,20210112,535,20210112,613,699
2081,20201216,1032,1302149,20201221,900,20201221,900,20201221,1408,20201221,1427,85119,20201223,400,20201223,400,20201224,1115,20201224,1159,856
2082,20201216,1032,1302149,20201222,200,20201222,200,20201222,1200,20201222,1501,85119,20201226,430,20201226,430,20201226,328,20201226,557,856
2083,20201216,1032,1302149,20201222,100,20201222,100,20201226,1247,20201226,1348,730507,20210103,1800,20210103,1800,20210103,1730,20210103,1940,500
2084,20201216,1033,1302149,20201222,400,20201223,1800,20201223,1722,20201223,1722,85119,20201228,400,20201228,400,20201228,314,20201228,543,856
2085,20201216,1343,318155,20201218,700,20201218,1400,20201218,931,20201218,1114,1285047,20201222,1800,20201222,1800,20201222,1957,20201222,2212,746
2086,20201216,1346,1401769,20201223,2345,20201223,2345,20201224,1313,20201224,1314,1043715,20201227,830,20201227,830,20201227,1316,20201227,1403,301
2087,20201216,1348,318155,20201218,700,20201218,1400,20201218,1320,20201218,1521,1285047,20201222,600,20201222,600,20201222,612,20201222,1028,746
2088,20201216,1354,318155,20201218,700,20201218,1400,20201218,1202,20201218,1347,1285047,20201221,2200,20201221,2200,20201221,2200,20201222,145,746
2089,20201216,1354,1278859,20201221,200,20201221,200,20201222,430,20201222,511,1401667,20201222,1830,20201222,1830,20201222,1800,20201222,2206,202
2090,20201216,1510,1302149,20201217,100,20201217,100,20201217,1112,20201217,1135,1278859,20201218,1200,20201218,1200,20201218,1228,20201218,1517,198
2091,20201216,1532,528615,20201217,1200,20201217,2100,20201217,1748,20201217,1835,1144525,20201221,800,20201221,1600,20201221,1253,20201221,1318,1144
2092,20201216,1654,1621307,20201217,700,20201217,1400,20201217,1242,20201217,1458,1060987,20201218,800,20201221,1500,20201218,800,20201218,1320,407
2093,20201217,911,598213,20201219,1000,20201219,1900,20201219,914,20201219,1526,1037629,20201221,900,20201221,1400,20201221,822,20201221,1037,695
2094,20201217,1007,784941,20201226,700,20201227,700,20201227,1326,20201227,1405,1276921,20201230,700,20201230,700,20201230,622,20201230,1022,605
2095,20201217,1156,1046571,20201222,1300,20201222,1300,20201222,1416,20201222,1540,2434383,20201224,700,20201224,700,20201224,700,20201224,701,742
2096,20201217,1158,1046571,20201222,1300,20201222,1300,20201222,322,20201222,1902,2434383,20201224,700,20201224,700,20201224,632,20201224,711,742
2097,20201217,1425,318155,20201218,1100,20201218,1900,20201218,1742,20201219,16,1037629,20201220,1100,20201220,1500,20201220,1219,20201220,1400,803
2098,20201217,1448,2073507,20210104,945,20210104,945,20210104,949,20210104,1100,2118761,20210106,900,20210106,900,20210106,837,20210106,1249,129
2099,20201218,824,2073677,20201229,630,20201229,630,20201230,1500,20201230,1530,1055751,20210101,600,20210101,600,20210101,520,20210101,820,714
2100,20201218,902,2073813,20201218,1000,20201218,1000,20201218,1014,20201218,1140,1053507,20201221,1700,20201221,1700,20201221,1642,20201221,1827,716
2101,20201218,1017,601307,20201228,600,20201228,600,20201228,1012,20201228,1052,1285047,20201230,1000,20201230,1000,20201230,742,20201230,857,569
2102,20201219,836,1111885,20201220,2200,20201220,2200,20201220,2120,20201220,2256,1176009,20201221,1100,20201221,1100,20201221,752,20201221,900,336
2103,20201219,1315,2061029,20201220,1230,20201220,1230,20201219,1620,20201220,1421,961979,20201222,1600,20201222,1600,20201222,1517,20201222,2215,886
2104,20201221,956,2073677,20201229,1400,20201229,1400,20201230,1110,20201230,1537,1585233,20210102,1100,20210102,1100,20210102,946,20210102,1328,231
2105,20201221,1017,629527,20201221,1500,20201221,1500,20201221,1210,20201221,1400,806327,20201222,700,20201222,700,20201222,624,20201222,950,264
2106,20201221,1124,1305141,20210113,1100,20210113,1100,20210113,915,20210113,1210,2060995,20210118,600,20210118,600,20210117,2334,20210118,820,549
2107,20201221,1508,784941,20201227,430,20201228,1000,20201228,1300,20201228,1345,1842817,20210103,2300,20210103,2300,20210103,2300,20210104,248,794
2108,20201221,1603,784941,20201228,700,20201229,1500,20201229,1758,20201229,1816,723163,20201230,2300,20201230,2300,20201230,2221,20201231,22,123
2109,20201222,947,2142357,20201223,1600,20201223,1600,20201223,1513,20201223,1801,1267707,20201227,615,20201227,615,20201227,421,20201227,1027,627
2110,20201222,1011,1276921,20201227,100,20201228,413,20201228,1200,20201228,1236,602123,20201229,730,20201229,730,20201229,635,20201229,1118,663
2111,20201222,1040,784941,20201226,1200,20201226,1700,20201226,1700,20201226,1720,1058743,20201228,1400,20201228,1400,20201228,1300,20201228,1540,590
2112,20201222,1253,635341,20201230,1030,20201230,1030,20201230,1007,20201230,1228,969391,20210101,630,20210101,630,20210101,428,20210101,740,524
2113,20201222,1309,598213,20201223,1000,20201223,1900,20201223,1110,20201223,1750,1037629,20201226,1100,20201226,1500,20201226,1824,20201226,1824,695
2114,20201222,1359,784941,20201228,500,20201229,900,20201229,748,20201229,844,256921,20201230,700,20201230,1500,20201230,1138,20201230,1338,363
2115,20201222,1427,1546949,20201223,1800,20201223,1800,20201223,1725,20201223,2150,1042185,20201224,800,20201224,800,20201224,1138,20201224,1247,451
2116,20201222,1458,1310479,20201228,1300,20201228,1300,20201228,1711,20201228,1713,625107,20201230,1600,20201230,1600,20201231,1851,20201231,1852,896
2117,20201222,1502,1310479,20201228,1400,20201228,1400,20201228,2030,20201228,2108,625107,20201230,1600,20201230,1600,20201231,744,20201231,802,896
2118,20201222,1509,2092785,20201227,600,20201227,600,20201227,1720,20201228,918,625107,20201228,1600,20201228,1600,20201231,550,20201231,627,743
2119,20201223,831,1046571,20201229,1300,20201229,1300,20201229,1644,20201229,1648,2434383,20201231,700,20201231,700,20201230,1927,20201231,706,742
2120,20201223,832,1046571,20201229,1300,20201229,1300,20201229,310,20201229,1429,2434383,20201231,700,20201231,700,20201231,644,20201231,648,742
2121,20201223,944,1302149,20201229,1600,20201229,1600,20201230,1748,20201230,1819,53363,20210101,2300,20210101,2300,20210101,1048,20210102,109,808
2122,20201223,952,1302149,20201229,100,20201229,100,20210101,1243,20210101,1305,730507,20210105,2000,20210105,2000,20210105,1953,20210106,25,500
2123,20201223,1043,2092785,20210104,1330,20210104,1330,20210105,1250,20210105,1331,1654117,20210108,400,20210108,400,20210108,1703,20210108,1730,333
2124,20201223,1155,2060111,20201224,700,20201224,700,20201224,855,20201224,857,598247,20201226,1200,20201226,1200,20201226,1218,20201226,1354,841
2125,20201223,1338,1277533,20201227,900,20201227,900,20201227,648,20201227,819,630207,20201229,1030,20201229,1030,20201229,938,20201229,1131,759
2126,20201223,1636,1534471,20201227,1000,20201227,1000,20201227,1059,20201227,1202,796501,20201228,1930,20201228,1930,20201228,1539,20201228,1640,364
2127,20201223,1711,1277397,20201224,1530,20201224,1530,20201224,1126,20201224,1252,594983,20201228,830,20201228,830,20201228,704,20201228,900,728
2128,20201224,829,1024369,20210108,800,20210108,800,20210108,828,20210108,850,2071195,20210111,1100,20210111,1100,20210111,821,20210111,852,698
2129,20201224,923,1305141,20210119,1000,20210119,1000,20210119,922,20210119,1042,483905,20210121,700,20210121,700,20210121,1232,20210121,1308,699
2130,20201224,739,1277397,20201224,1530,20201224,1530,20201224,1534,20201224,1602,196707,20210112,900,20210112,900,20210112,600,20210112,850,1060
2131,20201224,923,1305141,20210104,900,20210104,900,20210104,845,20210104,948,2071637,20210105,2100,20210105,2100,20210105,1912,20210105,2125,532
2132,20201224,1054,1046571,20201227,1130,20201227,1130,20201227,1009,20201227,1122,1112429,20201229,1000,20201229,1000,20201229,549,20201229,1304,495
2133,20201224,1244,2073677,20201231,830,20201231,830,20210101,443,20210101,449,1056907,20210104,2300,20210104,2300,20210104,2205,20210105,240,738
2134,20201224,1633,1046571,20210106,1300,20210106,1300,20210106,1135,20210106,1440,1090907,20210108,700,20210108,700,20210107,1538,20210107,1542,512
2135,20201224,1634,1046571,20210105,1300,20210105,1300,20210105,1414,20210105,1726,2434383,20210107,700,20210107,700,20210106,1912,20210107,657,742
2136,20201224,1635,1046571,20210105,1300,20210105,1300,20210105,1545,20210105,1623,2434383,20210107,700,20210107,700,20210106,1914,20210107,639,742
2137,20201224,1636,1046571,20210106,1400,20210106,1400,20210106,957,20210106,1536,2479773,20210107,1200,20210107,1200,20210107,1138,20210107,1154,502
