LOAD_ID,BOOKING_DT,BOOKING_TM,ORIG,PKUP_ST_DT,PKUP_ST_TM,PKUP_END_DT,PKUP_END_TM,PKUP_ARRIVAL_ACT_DT,PKUP_ARRIVAL_ACT_TM,PKUP_DEPARTURE_ACT_DT,PKUP_DEPARTURE_ACT_TM,DEST,DLVERY_ST_DT,DLVERY_ST_TM,DLVERY_END_DT,DLVERY_END_TM,DLVERY_ARRIVAL_ACT_DT,DLVERY_ARRIVAL_ACT_TM,DLVERY_DEPARTURE_ACT_DT,DLVERY_DEPARTURE_ACT_TM,MILEAGE
19813,20200710,1633,2583507,20200710,900,20200710,2300,20200710,1949,20200710,1949,1047285,20200713,700,20200713,1500,20200714,907,20200714,922,716
19814,20200712,1659,1107329,20200713,1600,20200713,1800,20200713,1847,20200713,2013,1121507,20200714,800,20200715,1400,20200714,1918,20200715,930,425
19815,20200712,1701,1107329,20200713,1600,20200713,1800,20200713,1555,20200713,1600,1054595,20200714,800,20200714,1800,20200714,1207,20200714,1226,423
19816,20200713,817,614907,20200715,1330,20200715,1430,20200715,1411,20200715,1622,614907,20200720,700,20200720,1500,20200720,1246,20200720,1343,1458
19817,20200713,1116,2583507,20200713,1500,20200713,1500,20200713,1154,20200713,1426,1547901,20200715,800,20200715,1700,20200715,1200,20200715,1227,772
19818,20200713,1126,1298307,20200713,1030,20200713,1230,20200713,1420,20200713,1501,1809021,20200715,101,20200716,59,20200714,2330,20200714,2331,664
19819,20200713,1229,1621307,20200710,700,20200713,1300,20200713,1146,20200713,1304,3188707,20200715,1100,20200717,1800,20200717,1630,20200717,1719,2279
19820,20200713,1257,1298307,20200714,800,20200714,1000,20200714,937,20200714,1031,1575883,20200715,800,20200715,1000,20200715,1000,20200715,1001,366
19821,20200713,1326,1280151,20200714,1000,20200714,1500,20200714,617,20200714,841,2244697,20200715,800,20200715,1600,20200715,801,20200715,832,503
19822,20200713,1345,1809021,20200715,800,20200715,800,20200715,631,20200715,743,1298307,20200716,1600,20200716,1600,20200716,1457,20200716,1458,664
19823,20200713,1922,1107329,20200714,1600,20200714,1800,20200714,1702,20200714,1702,973437,20200715,700,20200715,1330,20200715,1327,20200715,1357,445
19824,20200714,821,1107329,20200715,1600,20200715,1800,20200715,1117,20200715,1517,1025355,20200716,700,20200716,1400,20200716,1207,20200716,1246,385
19825,20200714,858,1621307,20200714,700,20200714,1400,20200714,913,20200714,1116,2906779,20200720,1100,20200723,1900,20200717,1153,20200717,1218,1707
19826,20200714,1302,1107329,20200715,1600,20200715,1800,20200716,536,20200716,614,1157717,20200716,800,20200716,1700,20200716,1000,20200716,1100,166
19827,20200714,1521,1621307,20200715,700,20200716,1400,20200715,957,20200715,1100,733057,20200716,800,20200717,1600,20200716,1523,20200716,1537,610
19828,20200714,1552,1621307,20200715,700,20200715,1400,20200715,1329,20200715,1330,964835,20200716,800,20200717,1600,20200717,904,20200717,907,688
19829,20200714,1556,2467329,20200716,900,20200717,1700,20200717,1109,20200717,1119,942395,20200720,700,20200720,1200,20200720,1042,20200720,1147,865
19830,20200714,1728,2583507,20200715,1600,20200715,1600,20200715,1827,20200715,1830,1278791,20200716,900,20200716,2100,20200716,1721,20200716,1812,561
19831,20200716,1013,1285489,20200716,800,20200717,0,20200716,1249,20200716,1406,1458753,20200720,800,20200720,1600,20200720,700,20200720,910,224
19832,20200716,1329,1053609,20200717,1800,20200718,800,20200718,849,20200718,913,1169107,20200720,700,20200720,1500,20200720,1117,20200720,1142,617
19833,20200716,1415,1453347,20200719,200,20200720,0,20200719,500,20200719,600,1453347,20200719,200,20200720,0,20200719,1500,20200719,1501,362
19834,20200716,1454,1621307,20200717,800,20200717,1500,20200717,1123,20200717,1124,977755,20200720,800,20200721,1600,20200720,1319,20200720,1358,692
19835,20200716,1513,2583507,20200716,1700,20200716,1700,20200716,1641,20200716,1736,1037289,20200717,700,20200720,1500,20200720,1449,20200720,1520,649
19836,20200716,1617,1053609,20200716,1130,20200716,1500,20200717,922,20200717,1731,2105535,20200721,1200,20200721,1200,20200721,1120,20200721,1159,896
19837,20200716,1629,1305549,20200718,600,20200718,1500,20200718,1241,20200718,1632,1125383,20200720,600,20200720,1400,20200720,1105,20200720,1109,511
19838,20200716,1706,1107329,20200719,1200,20200719,1600,20200719,1804,20200719,1912,1054255,20200720,800,20200720,1700,20200720,1640,20200720,1703,395
19839,20200717,827,1453347,20200719,200,20200720,0,20200719,240,20200719,241,1453347,20200719,200,20200720,0,20200719,1048,20200719,1049,362
19840,20200717,849,2433907,20200717,1330,20200717,1330,20200717,1638,20200717,1948,1450049,20200720,900,20200720,1700,20200720,810,20200720,833,595
19841,20200717,906,738089,20200717,1300,20200717,1500,20200717,1140,20200717,1412,1298307,20200720,1100,20200720,1100,20200720,1205,20200720,1205,523
19842,20200717,1124,1298307,20200719,1300,20200719,1500,20200719,1500,20200719,1501,2566677,20200722,945,20200722,945,20200721,957,20200721,1029,856
19843,20200717,1143,1298307,20200720,1100,20200720,1300,20200720,1030,20200720,1126,2583507,20200721,1500,20200721,1500,20200721,1443,20200721,1652,667
19844,20200717,1237,2433907,20200721,1000,20200721,1000,20200721,847,20200721,1301,581723,20200723,900,20200723,900,20200723,1002,20200723,1022,1169
19845,20200717,1308,2583507,20200720,900,20200720,1900,20200720,1511,20200720,1511,977925,20200722,700,20200722,1500,20200722,1257,20200722,1257,860
19846,20200717,1320,1621307,20200720,700,20200720,1400,20200720,651,20200720,741,2617507,20200722,900,20200723,1700,20200722,855,20200722,905,971
19847,20200717,1533,1809021,20200718,100,20200719,100,20200719,857,20200719,1121,85765,20200721,730,20200721,830,20200723,646,20200723,822,1230
19848,20200719,1350,1453347,20200720,200,20200721,0,20200720,600,20200720,601,1453347,20200720,200,20200721,0,20200720,1639,20200720,1639,362
19849,20200720,839,1453347,20200721,200,20200722,0,20200720,1642,20200720,1648,1453347,20200721,200,20200722,0,20200721,1642,20200721,1643,362
19850,20200720,858,1107329,20200720,1600,20200720,1800,20200720,1646,20200720,1738,1139017,20200721,800,20200721,1330,20200721,1145,20200721,1200,311
19851,20200720,907,1498907,20200720,1100,20200720,1100,20200720,1159,20200720,1300,1062041,20200721,1000,20200721,1400,20200721,1220,20200721,1307,562
19852,20200720,1021,1809021,20200721,1000,20200721,1200,20200721,943,20200721,1506,1656429,20200722,730,20200723,1530,20200723,826,20200723,852,447
19853,20200720,1111,1107329,20200720,1600,20200720,1800,20200721,709,20200721,800,951779,20200721,600,20200722,1430,20200722,1145,20200722,1215,823
19854,20200720,1106,1809021,20200721,1000,20200721,1200,20200721,1223,20200721,1620,1656429,20200722,730,20200722,1530,20200722,1457,20200722,1608,434
19855,20200720,1330,1635893,20200722,1000,20200722,2200,20200722,1317,20200722,1432,1159451,20200724,700,20200724,1500,20200728,1203,20200728,1203,851
19856,20200720,1544,1285489,20200721,800,20200722,0,20200721,1122,20200721,1217,1458753,20200724,800,20200724,1600,20200722,729,20200722,937,224
19857,20200721,749,1107329,20200721,1600,20200721,1800,20200721,1840,20200721,1918,1159213,20200722,700,20200722,1500,20200722,1001,20200722,1159,184
19858,20200721,753,1107329,20200722,1600,20200722,1800,20200722,1626,20200722,1706,1139017,20200723,730,20200723,1330,20200723,1121,20200723,1144,311
19859,20200721,905,1453347,20200722,200,20200723,0,20200722,440,20200722,441,1453347,20200722,200,20200723,0,20200722,1706,20200722,1706,362
19860,20200721,932,1498907,20200727,1200,20200727,1200,20200727,1443,20200727,1446,1465859,20200728,800,20200728,1530,20200728,1530,20200728,1530,365
19861,20200721,1009,1298307,20200722,1000,20200722,1200,20200722,1154,20200722,1347,1580915,20200724,2000,20200724,2200,20200724,2055,20200724,2101,374
19862,20200721,1426,1324589,20200723,400,20200723,1450,20200722,1102,20200722,1203,1324589,20200724,700,20200724,2000,20200724,913,20200724,930,1018
19863,20200721,1448,1298307,20200722,1300,20200722,1500,20200722,1452,20200722,1554,975545,20200723,1200,20200723,1200,20200723,1011,20200723,1012,234
19864,20200721,1458,1453347,20200722,200,20200723,0,20200722,1300,20200722,1330,1453347,20200722,200,20200723,0,20200722,1816,20200722,1816,362
19865,20200721,1607,2601527,20200722,800,20200722,1700,20200722,1100,20200722,1532,1305821,20200724,700,20200724,1800,20200724,1215,20200724,1241,900
19866,20200721,1622,1621307,20200723,700,20200723,1400,20200723,658,20200723,1105,3145153,20200727,1100,20200728,1800,20200727,1255,20200727,1303,2162
19867,20200721,1623,1621307,20200722,700,20200722,1400,20200722,901,20200722,1321,3349561,20200727,1100,20200728,1800,20200727,1134,20200727,1201,2230
19868,20200722,841,1298307,20200723,500,20200723,700,20200723,1603,20200723,1721,1598833,20200724,1500,20200724,1600,20200724,1456,20200724,1521,485
19869,20200722,1339,1298307,20200724,800,20200724,1000,20200724,1326,20200724,1327,1809021,20200724,1900,20200725,700,20200725,2315,20200725,2316,664
19870,20200722,1454,1453347,20200723,200,20200724,0,20200723,500,20200723,530,1453347,20200723,200,20200724,0,20200723,1158,20200723,1215,362
19871,20200722,1543,1498907,20200724,700,20200724,1500,20200724,1058,20200724,1216,1304563,20200727,1200,20200727,1200,20200727,1200,20200728,1200,485
19872,20200722,1616,1298307,20200723,900,20200723,1100,20200723,1232,20200723,1551,1559087,20200724,830,20200724,1030,20200724,1224,20200724,1300,332
19873,20200722,1651,1298307,20200726,800,20200726,1000,20200726,912,20200726,1038,1809021,20200727,1900,20200728,700,20200727,1323,20200727,1430,737
19874,20200723,929,1280151,20200724,1000,20200724,1500,20200724,1335,20200724,1558,975307,20200727,0,20200728,0,20200727,1547,20200728,959,450
19875,20200723,1102,1453347,20200724,200,20200725,0,20200723,1310,20200723,1310,1453347,20200724,200,20200725,0,20200724,1615,20200724,1657,362
19876,20200723,1103,1285489,20200724,800,20200725,0,20200724,1317,20200724,1412,1458753,20200728,800,20200728,1600,20200727,800,20200727,838,224
19877,20200723,1201,1453347,20200725,200,20200726,0,20200725,621,20200725,656,1453347,20200725,200,20200726,0,20200725,1001,20200725,1001,362
19878,20200723,1459,1298307,20200726,900,20200726,1100,20200726,913,20200726,1050,1547901,20200727,700,20200727,1500,20200727,1500,20200727,1500,366
19879,20200723,1545,1298307,20200726,1600,20200726,1800,20200726,1352,20200726,1551,1213851,20200727,1000,20200727,1700,20200727,1216,20200727,1232,346
19880,20200724,1009,1298307,20200727,900,20200727,1100,20200727,1420,20200727,1519,2583507,20200728,1800,20200728,1800,20200728,1530,20200728,1601,668
19881,20200724,1052,1298307,20200724,1100,20200724,1200,20200724,1231,20200724,1333,1497207,20200727,0,20200727,0,20200726,2333,20200727,855,455
19882,20200724,1103,1298307,20200725,700,20200725,900,20200724,1904,20200725,821,1809021,20200727,1900,20200728,700,20200729,625,20200729,730,664
19883,20200724,1417,1453347,20200726,200,20200727,0,20200724,1708,20200724,1709,1453347,20200726,200,20200727,0,20200726,1335,20200726,1348,362
19884,20200725,631,1453347,20200727,200,20200728,0,20200726,1403,20200726,1404,1453347,20200727,200,20200728,0,20200727,1612,20200727,1640,362
19885,20200727,824,1453347,20200728,200,20200729,0,20200727,1644,20200727,1645,1453347,20200728,200,20200729,0,20200729,322,20200729,322,362
19886,20200727,1000,614907,20200728,1730,20200728,1830,20200728,1444,20200728,1600,1322107,20200730,1420,20200730,1420,20200730,1235,20200730,1428,842
19887,20200727,1051,1213749,20200727,802,20200727,1530,20200727,1259,20200727,1520,1277567,20200728,800,20200729,1630,20200728,957,20200728,1051,149
19888,20200727,1127,1453347,20200728,200,20200729,0,20200728,500,20200728,501,1453347,20200728,200,20200729,0,20200728,952,20200728,953,362
19889,20200727,1129,1298307,20200728,900,20200728,1100,20200728,909,20200728,1056,1575883,20200729,900,20200729,900,20200729,1000,20200729,1100,366
19890,20200727,1154,1298307,20200728,1000,20200728,1100,20200728,1009,20200728,1109,1809021,20200728,1900,20200729,700,20200729,2249,20200729,2251,664
19891,20200727,1206,1280151,20200728,1200,20200728,1500,20200728,1208,20200728,1610,2244697,20200729,800,20200729,1500,20200729,1341,20200729,1357,473
19892,20200727,1210,1280151,20200728,1000,20200728,1500,20200728,1434,20200728,1436,1302115,20200729,1030,20200729,1030,20200729,1055,20200729,1056,236
19893,20200727,1433,1809021,20200728,1000,20200728,1200,20200728,1015,20200728,1349,1233775,20200729,700,20200729,2100,20200729,1535,20200729,1600,624
19894,20200728,816,1244179,20200729,800,20200729,1600,20200729,742,20200729,827,1320169,20200730,800,20200730,1600,20200730,742,20200730,928,317
19895,20200728,851,1453347,20200729,200,20200730,0,20200729,334,20200729,334,1453347,20200729,200,20200730,0,20200729,1606,20200729,1607,362
19896,20200728,1025,614907,20200729,1930,20200729,2030,20200729,2240,20200730,839,1165027,20200803,700,20200804,1530,20200804,803,20200804,805,1190
19897,20200728,1052,614907,20200729,930,20200729,1030,20200729,911,20200729,915,1047285,20200731,800,20200731,800,20200731,755,20200731,756,732
19898,20200728,1155,1285489,20200729,800,20200730,0,20200729,1225,20200729,1310,1458753,20200731,800,20200731,1600,20200731,830,20200731,1026,224
19899,20200728,1236,1107329,20200729,1600,20200729,1800,20200729,1835,20200729,1900,1180735,20200730,700,20200730,1400,20200730,1110,20200730,1131,246
19900,20200728,1242,1298307,20200729,1600,20200729,1800,20200729,1921,20200729,1923,1654695,20200731,0,20200731,0,20200801,48,20200801,446,501
19901,20200729,817,1298307,20200729,900,20200729,1100,20200729,1236,20200729,1334,1900549,20200731,800,20200731,1830,20200731,907,20200731,919,967
19902,20200729,937,1453347,20200730,200,20200731,0,20200730,429,20200730,429,1453347,20200730,200,20200731,0,20200730,1543,20200730,1616,362
19903,20200729,950,1298307,20200805,100,20200805,2300,20200731,1401,20200731,1435,1324589,20200805,800,20200805,2200,20200805,1042,20200805,1058,218
19904,20200729,1122,1107329,20200730,1600,20200730,1800,20200731,847,20200731,942,1159213,20200731,700,20200731,1500,20200731,1406,20200731,1431,184
19905,20200729,1538,1322107,20200730,800,20200730,1600,20200730,1435,20200730,1518,1322107,20200731,800,20200731,1700,20200731,1325,20200731,1340,272
19906,20200729,1711,1541237,20200730,1800,20200730,1800,20200730,1952,20200730,1952,1288787,20200803,700,20200803,1500,20200803,1000,20200803,1045,527
19907,20200730,636,1453347,20200731,200,20200801,0,20200730,1622,20200730,1623,1453347,20200731,200,20200801,0,20200731,1357,20200731,1357,362
19908,20200730,804,1107329,20200803,1600,20200803,1800,20200804,1313,20200804,1421,992409,20200804,600,20200804,1400,20200805,1349,20200805,1427,467
19909,20200730,807,1280151,20200730,1000,20200730,1500,20200730,1354,20200730,1439,1597677,20200731,600,20200731,1430,20200731,943,20200731,1006,478
19910,20200730,1103,1298307,20200731,100,20200731,2300,20200731,1327,20200731,1347,1324589,20200802,800,20200802,2200,20200803,801,20200803,805,218
19911,20200730,1151,1453857,20200730,200,20200731,0,20200730,1154,20200730,1300,1305141,20200731,100,20200731,2300,20200731,530,20200731,600,213
19912,20200730,1500,1453347,20200802,200,20200803,0,20200731,1359,20200731,1359,1453347,20200802,200,20200803,0,20200803,525,20200803,526,362
19913,20200730,1502,1453347,20200803,200,20200804,0,20200803,536,20200803,537,1453347,20200803,200,20200804,0,20200803,1451,20200803,1501,362
19914,20200731,935,1809021,20200803,1100,20200803,1300,20200803,1200,20200803,1300,1158941,20200807,0,20200807,0,20200806,800,20200806,800,1209
19915,20200731,1035,842707,20200731,100,20200731,1600,20200731,1500,20200731,1530,1659659,20200803,730,20200803,1530,20200803,1458,20200803,1458,514
19916,20200731,1109,1298307,20200802,800,20200802,1000,20200802,800,20200802,900,2566677,20200803,100,20200805,100,20200804,1158,20200804,1158,856
19917,20200731,1343,1298307,20200802,900,20200802,1100,20200802,953,20200802,1047,1494283,20200803,1430,20200803,1430,20200803,1332,20200803,1406,632
19918,20200731,1541,1809021,20200804,1300,20200804,1300,20200804,1411,20200804,1643,1655307,20200805,1330,20200805,1330,20200805,1224,20200805,1318,440
19919,20200731,1546,1809021,20200804,1300,20200804,1300,20200804,1302,20200804,1452,1655307,20200805,1300,20200805,1300,20200805,1134,20200805,1221,440
19920,20200731,1548,1809021,20200804,1300,20200804,1300,20200804,1315,20200804,1424,1655307,20200805,1230,20200805,1600,20200805,1400,20200805,1415,440
19921,20200801,619,1453347,20200801,200,20200802,0,20200801,624,20200801,708,1453347,20200801,200,20200802,0,20200801,1100,20200801,1130,362
19922,20200802,1900,1107329,20200803,1600,20200803,1800,20200803,1839,20200803,1842,1138813,20200804,600,20200804,1200,20200804,1233,20200804,1323,311
19923,20200803,824,1280151,20200803,800,20200803,1500,20200803,1019,20200803,1446,1597677,20200804,700,20200804,1400,20200804,912,20200804,916,473
19924,20200803,1020,1298307,20200804,1400,20200804,1600,20200804,1257,20200804,1344,2583507,20200806,900,20200806,900,20200806,16,20200806,1448,667
19925,20200803,1139,1285489,20200804,800,20200805,0,20200804,1334,20200804,1335,1458753,20200805,800,20200805,1600,20200805,1247,20200805,1408,224
19926,20200803,1146,842707,20200803,100,20200803,2359,20200803,1551,20200803,1600,1288345,20200804,800,20200804,1500,20200804,1301,20200804,1330,313
19927,20200803,1415,1298307,20200804,800,20200804,1000,20200804,1102,20200804,1102,1900549,20200806,800,20200806,2330,20200806,913,20200806,931,966
19928,20200803,1629,1621307,20200804,700,20200804,1400,20200804,918,20200804,1152,1901603,20200805,900,20200806,1600,20200805,1530,20200805,1634,702
19929,20200803,1634,1621307,20200804,700,20200804,1400,20200804,1027,20200804,1124,3188707,20200807,1100,20200810,1800,20200807,1405,20200807,1425,2189
19930,20200803,1643,1107329,20200804,1600,20200804,1800,20200804,1425,20200804,1759,1012707,20200805,600,20200805,1800,20200806,913,20200806,941,422
19931,20200804,1146,1280151,20200806,1000,20200806,1500,20200806,1144,20200806,1144,1023587,20200807,700,20200807,1400,20200807,936,20200807,952,433
19932,20200804,1349,2583507,20200804,1630,20200804,1630,20200804,1519,20200804,2217,1038887,20200805,700,20200805,1900,20200806,1152,20200806,1304,638
19933,20200804,1440,1621307,20200805,700,20200805,1400,20200805,1119,20200805,1243,1717187,20200806,900,20200807,1600,20200807,909,20200807,924,571
19934,20200804,1509,1621307,20200805,700,20200805,1400,20200805,1127,20200805,1127,3136041,20200810,1100,20200811,1800,20200810,1531,20200810,1531,2059
19935,20200804,1600,1621307,20200805,700,20200805,1400,20200805,859,20200805,1128,3136041,20200810,1100,20200811,1800,20200810,1440,20200810,1447,2059
19936,20200805,1416,1053609,20200806,1800,20200807,800,20200807,1249,20200807,1335,1169107,20200810,700,20200810,1500,20200810,1430,20200810,1445,617
19937,20200805,1457,1298307,20200805,1300,20200805,1500,20200805,1732,20200805,1914,1900549,20200807,800,20200807,1830,20200807,1612,20200807,1646,967
19938,20200805,1532,1635893,20200809,1000,20200809,1100,20200809,1319,20200809,1359,2209507,20200810,100,20200815,700,20200814,2340,20200815,1,484
19939,20200805,1544,1053609,20200807,1200,20200808,800,20200808,530,20200808,530,1142621,20200810,700,20200810,1300,20200810,1221,20200810,1307,699
19940,20200805,1617,1621307,20200806,700,20200806,1400,20200806,1055,20200806,1227,1717187,20200807,900,20200810,1600,20200807,1645,20200807,1657,652
19941,20200805,1627,1621307,20200806,700,20200806,1400,20200806,522,20200806,1515,3314983,20200810,1100,20200811,1800,20200811,1231,20200811,1254,2322
19942,20200806,846,462757,20200806,700,20200806,2100,20200806,2114,20200806,2114,1447907,20200809,100,20200810,1530,20200810,1021,20200810,1111,819
19943,20200806,853,1107329,20200807,1600,20200809,1800,20200810,646,20200810,731,1198687,20200810,600,20200810,1600,20200810,1241,20200810,1259,207
19944,20200806,1126,1280151,20200807,1000,20200807,1500,20200807,1008,20200807,1137,2244697,20200810,800,20200811,1500,20200810,1533,20200810,1603,503
19945,20200806,1149,1621307,20200806,700,20200806,1400,20200806,1238,20200806,1503,1040621,20200807,800,20200810,1500,20200807,1625,20200807,1646,556
19946,20200806,1157,1621307,20200807,700,20200807,1300,20200807,1108,20200807,1231,2332825,20200811,900,20200811,1600,20200810,1256,20200810,1438,687
19947,20200806,1549,1621307,20200807,700,20200807,1300,20200807,1042,20200807,1046,3269967,20200811,1100,20200812,1800,20200811,1428,20200811,1444,2290
19948,20200806,1705,2557225,20200807,900,20200807,1900,20200807,942,20200807,942,1059491,20200810,800,20200810,1500,20200811,1030,20200811,1107,730
19949,20200806,1726,2433907,20200807,1400,20200807,1400,20200807,1400,20200807,1606,935493,20200810,700,20200810,1400,20200811,1150,20200811,1150,922
19950,20200807,818,1285489,20200807,800,20200808,0,20200807,1050,20200807,1154,1458753,20200814,800,20200814,1600,20200814,913,20200814,913,224
19951,20200807,927,2583507,20200807,1100,20200807,1100,20200807,1126,20200807,1639,1661835,20200810,800,20200810,1500,20200810,1449,20200810,1455,1011
19952,20200807,1015,1229287,20200810,800,20200810,1600,20200810,1030,20200810,1228,1458753,20200812,800,20200812,1600,20200812,725,20200812,910,239
19953,20200807,1028,1498907,20200810,1100,20200810,1100,20200810,1016,20200810,1215,1452633,20200811,800,20200811,1500,20200811,1041,20200811,1208,469
19954,20200807,1241,1809021,20200810,1000,20200810,1200,20200810,1342,20200810,1352,1618893,20200811,1300,20200811,2359,20200811,2356,20200812,101,411
19955,20200807,1529,1621307,20200810,700,20200810,1300,20200810,1000,20200810,1153,258043,20200811,800,20200812,1500,20200811,1423,20200811,1425,754
19956,20200807,1530,1621307,20200810,700,20200810,1300,20200810,1040,20200810,1309,3101803,20200814,1100,20200817,1800,20200817,1324,20200817,1414,2106
19957,20200809,1043,1453347,20200810,200,20200811,0,20200810,521,20200810,522,1453347,20200810,200,20200811,0,20200810,1400,20200810,1413,362
19958,20200810,752,1107329,20200810,1600,20200810,1800,20200811,510,20200811,617,973437,20200811,730,20200812,1330,20200811,1853,20200812,900,535
19959,20200810,839,1298307,20200810,1000,20200810,1200,20200810,1107,20200810,1250,1809021,20200812,1900,20200813,700,20200812,2007,20200812,2109,664
19960,20200810,847,1453347,20200811,200,20200812,0,20200811,500,20200811,501,1453347,20200811,200,20200812,0,20200811,1400,20200811,1400,362
19961,20200810,852,1453347,20200813,200,20200814,0,20200813,516,20200813,516,1453347,20200813,200,20200814,0,20200813,1343,20200813,1346,362
19962,20200810,1108,1453347,20200812,200,20200813,0,20200812,400,20200812,430,1453347,20200812,200,20200813,0,20200812,1004,20200812,1012,362
19963,20200810,1116,1453347,20200812,200,20200813,0,20200812,435,20200812,435,1453347,20200812,200,20200813,0,20200812,1404,20200812,1404,362
19964,20200810,1236,1809021,20200811,1000,20200811,1200,20200811,1053,20200811,1221,1655307,20200812,1300,20200812,1300,20200812,1232,20200812,1307,418
19965,20200810,1252,1227893,20200811,800,20200811,1500,20200811,814,20200811,929,1324589,20200812,800,20200812,2100,20200812,1341,20200812,1441,273
19966,20200810,1349,1107329,20200811,600,20200811,800,20200811,751,20200811,1020,1108349,20200811,800,20200811,1600,20200811,1320,20200811,1338,53
19967,20200810,1418,1809021,20200816,1000,20200816,1200,20200816,1314,20200816,1553,1298307,20200817,2000,20200817,2000,20200817,1953,20200817,2027,664
19968,20200810,1419,1809021,20200811,900,20200811,900,20200811,816,20200811,946,564451,20200813,700,20200813,700,20200812,831,20200812,906,578
19969,20200810,1510,1324589,20200812,400,20200812,1450,20200811,1652,20200811,1726,1324589,20200813,700,20200813,2000,20200813,301,20200813,301,1018
19970,20200810,1534,1809021,20200818,1000,20200818,1200,20200818,1828,20200818,1828,1298307,20200819,1700,20200820,1600,20200820,1356,20200820,1356,664
19971,20200811,801,1107329,20200811,1600,20200811,1800,20200811,1515,20200811,1906,1024437,20200812,800,20200812,1700,20200812,1438,20200812,1459,460
19972,20200811,849,1285489,20200811,800,20200812,0,20200811,1445,20200811,1555,1458753,20200817,800,20200817,1600,20200817,836,20200817,836,224
19973,20200811,1020,1227893,20200813,800,20200813,1500,20200813,847,20200813,932,1324589,20200813,800,20200813,2100,20200813,1712,20200813,1727,273
19974,20200811,1019,614907,20200812,1000,20200812,1100,20200812,842,20200812,953,1047285,20200814,700,20200815,700,20200815,630,20200815,630,733
19975,20200811,1026,1298307,20200811,1300,20200811,1500,20200811,1551,20200811,1554,2583507,20200813,30,20200813,30,20200813,11,20200813,12,732
19976,20200811,1112,1621307,20200812,700,20200812,1400,20200812,1019,20200812,1216,159613,20200814,800,20200817,1500,20200814,910,20200814,1004,1047
19977,20200811,1320,1280151,20200812,1000,20200812,1500,20200812,1347,20200812,1612,1302115,20200813,1030,20200813,1030,20200813,1219,20200813,1249,236
19978,20200811,1347,1298307,20200812,700,20200812,900,20200812,1816,20200812,2114,526575,20200812,2300,20200813,1400,20200814,1018,20200814,1059,568
19979,20200811,1406,1298307,20200812,800,20200812,1000,20200812,1746,20200812,1748,1809021,20200813,1900,20200814,700,20200814,1547,20200814,1708,668
19980,20200811,1409,1635893,20200814,1000,20200814,2200,20200814,1130,20200814,1300,2209507,20200816,1600,20200817,700,20200816,1801,20200816,1802,484
19981,20200811,1414,1107329,20200813,1600,20200813,1800,20200813,1311,20200813,1515,1193009,20200814,900,20200814,900,20200814,907,20200814,1019,157
19982,20200811,1435,1498907,20200813,1100,20200813,1100,20200813,1136,20200813,1317,1324725,20200814,800,20200814,1500,20200814,1221,20200814,1239,546
19983,20200811,1538,1809021,20200819,1100,20200819,1100,20200819,1840,20200819,2114,1298307,20200821,800,20200821,1200,20200821,1600,20200821,1601,664
19984,20200812,833,1298307,20200812,1100,20200812,1300,20200812,1657,20200812,1742,1378683,20200813,700,20200813,1430,20200813,1352,20200813,1445,363
19985,20200812,840,1244179,20200813,800,20200813,1600,20200813,754,20200813,822,1320169,20200814,800,20200814,1600,20200814,732,20200814,817,317
19986,20200812,920,1107329,20200813,1200,20200813,1600,20200813,1349,20200813,1600,1225853,20200814,1000,20200814,1700,20200814,1549,20200814,1633,559
19987,20200812,929,1298307,20200813,600,20200813,800,20200813,1543,20200813,1714,1494283,20200815,1400,20200815,1400,20200815,1455,20200815,1523,462
19988,20200812,921,1107329,20200813,600,20200813,800,20200813,714,20200813,949,1110389,20200813,800,20200813,1200,20200813,1451,20200813,1452,129
19989,20200812,1127,1107329,20200816,1200,20200816,1400,20200816,1452,20200816,1551,1023587,20200817,600,20200817,1400,20200817,1233,20200817,1400,381
19990,20200812,1541,1635893,20200815,900,20200816,1459,20200816,900,20200816,1000,2209507,20200817,700,20200818,1900,20200818,127,20200818,136,484
19991,20200813,735,1453347,20200814,200,20200815,0,20200813,1402,20200813,1408,1453347,20200814,200,20200815,0,20200814,1219,20200814,1222,362
19992,20200813,750,1107329,20200813,1400,20200813,1600,20200813,1735,20200813,1739,1176009,20200814,730,20200814,1630,20200814,1050,20200814,1114,340
19993,20200813,1331,1298307,20200816,500,20200816,700,20200816,1008,20200816,1010,2583507,20200817,2130,20200817,2130,20200818,1847,20200818,1847,732
19994,20200813,1444,1453347,20200815,200,20200816,0,20200815,649,20200815,700,1453347,20200815,200,20200816,0,20200815,1105,20200815,1107,362
19995,20200813,1444,1453347,20200816,200,20200817,0,20200816,513,20200816,513,1453347,20200816,200,20200817,0,20200817,440,20200817,444,362
19996,20200813,1416,1298307,20200816,600,20200816,800,20200816,1200,20200816,1300,2566677,20200819,1245,20200819,1245,20200819,1100,20200819,1101,856
19997,20200813,1536,1621307,20200817,700,20200817,1300,20200817,645,20200817,831,3349561,20200821,1100,20200824,1800,20200821,1144,20200821,1241,2419
19998,20200813,1606,1227893,20200814,800,20200814,1500,20200814,844,20200814,938,1324589,20200814,800,20200814,2100,20200814,1720,20200814,1801,273
19999,20200814,821,1453347,20200816,200,20200817,0,20200816,234,20200816,235,1453347,20200816,200,20200817,0,20200816,1118,20200816,1124,362
20000,20200814,854,1298307,20200816,1000,20200816,1200,20200816,1400,20200816,1400,1547901,20200817,700,20200817,1700,20200817,1352,20200817,1352,366
