LOAD_ID,BOOKING_DT,BOOKING_TM,ORIG,PKUP_ST_DT,PKUP_ST_TM,PKUP_END_DT,PKUP_END_TM,PKUP_ARRIVAL_ACT_DT,PKUP_ARRIVAL_ACT_TM,PKUP_DEPARTURE_ACT_DT,PKUP_DEPARTURE_ACT_TM,DEST,DLVERY_ST_DT,DLVERY_ST_TM,DLVERY_END_DT,DLVERY_END_TM,DLVERY_ARRIVAL_ACT_DT,DLVERY_ARRIVAL_ACT_TM,DLVERY_DEPARTURE_ACT_DT,DLVERY_DEPARTURE_ACT_TM,MILEAGE
48400,20210119,1246,2125833,20210120,1730,20210120,1830,20210120,1757,20210120,1957,1458753,20210121,700,20210121,900,20210121,857,20210121,905,180
48401,20210119,1247,1298307,20210120,1100,20210120,1100,20210120,751,20210120,1121,1575883,20210121,1030,20210121,1130,20210121,1016,20210121,1239,365
48402,20210119,1247,2125833,20210120,1830,20210120,1930,20210120,1855,20210120,1855,1458753,20210121,1100,20210121,1300,20210121,1122,20210121,1137,180
48403,20210119,1248,1298307,20210120,1200,20210120,1200,20210120,1902,20210120,2015,1575883,20210121,1100,20210121,1300,20210121,1630,20210121,1630,365
48404,20210119,1246,1119433,20210119,800,20210119,1730,20210119,1547,20210119,1809,1110389,20210120,700,20210120,1400,20210120,1037,20210120,1114,315
48405,20210119,1249,1298307,20210120,1000,20210120,1000,20210121,609,20210121,609,1575883,20210121,1400,20210121,1600,20210121,1534,20210121,1707,365
48406,20210119,1253,1285489,20210120,700,20210120,2000,20210120,1014,20210120,1112,1324589,20210120,800,20210120,2200,20210120,1320,20210120,1355,83
48407,20210119,1253,1809021,20210121,900,20210122,59,20210121,2100,20210121,2100,1298307,20210122,1500,20210123,2300,20210123,1600,20210123,1600,664
48408,20210119,1308,1091553,20210120,700,20210120,1400,20210120,1000,20210120,1110,1107329,20210120,700,20210120,1800,20210120,1426,20210120,1529,178
48409,20210119,1309,2601527,20210119,800,20210119,1700,20210119,1407,20210119,1605,1304563,20210121,700,20210121,1330,20210121,932,20210121,1052,890
48410,20210119,1326,737307,20210121,800,20210121,1430,20210121,744,20210121,913,1298307,20210122,700,20210122,1500,20210122,609,20210122,1004,523
48411,20210119,1327,737307,20210121,800,20210121,1430,20210121,956,20210121,1122,1298307,20210122,700,20210122,1500,20210122,849,20210122,1247,523
48412,20210119,1328,737307,20210120,800,20210120,1430,20210120,849,20210120,1028,1298307,20210121,700,20210121,1500,20210120,2050,20210121,856,523
48413,20210119,1328,737307,20210120,800,20210120,1430,20210120,1112,20210120,1112,1298307,20210121,700,20210121,1500,20210121,1620,20210121,1635,523
48414,20210119,1331,737307,20210120,800,20210120,1430,20210120,825,20210120,1007,1298307,20210121,700,20210121,1500,20210121,941,20210121,1507,523
48415,20210119,1413,1809021,20210121,900,20210121,1100,20210120,2047,20210120,2047,1298307,20210122,1600,20210122,1600,20210121,2029,20210122,744,664
48416,20210119,1414,1809021,20210121,900,20210121,1100,20210121,1910,20210121,1910,1298307,20210124,800,20210124,800,20210124,1415,20210124,1602,664
48417,20210119,1416,2583507,20210121,1330,20210121,1330,20210121,1504,20210121,1504,1037289,20210122,700,20210122,1500,20210126,1000,20210126,1001,649
48418,20210119,1417,2583507,20210120,100,20210121,100,20210121,1122,20210121,1122,1037289,20210122,700,20210122,1500,20210122,1057,20210122,1057,649
48419,20210119,1418,2583507,20210121,1230,20210121,1230,20210121,1156,20210121,1300,1037289,20210122,700,20210122,1500,20210125,1549,20210125,1559,649
48420,20210119,1437,1301979,20210121,800,20210121,1200,20210121,845,20210121,1118,1280763,20210126,1200,20210126,1200,20210126,1147,20210126,1315,303
48421,20210119,1453,1298307,20210120,200,20210120,1800,20210120,351,20210120,458,1300789,20210120,200,20210120,1800,20210120,544,20210120,739,28
48422,20210119,1455,1298307,20210120,200,20210120,1800,20210120,830,20210120,925,1300789,20210120,200,20210120,1800,20210120,1011,20210120,1100,28
48423,20210119,1501,1324589,20210121,700,20210121,1600,20210120,752,20210120,859,2468009,20210121,700,20210121,2100,20210121,655,20210121,848,377
48424,20210119,1502,2468009,20210121,700,20210121,1600,20210121,852,20210121,1016,1324589,20210122,700,20210122,2100,20210122,701,20210122,732,755
48425,20210119,1505,1324589,20210121,400,20210121,2100,20210120,1209,20210120,1230,1017603,20210121,600,20210121,2000,20210121,1045,20210121,1122,0
48426,20210119,1505,1017603,20210121,300,20210121,1300,20210121,1122,20210121,1200,1324589,20210122,700,20210122,2100,20210122,955,20210122,1022,1201
48427,20210119,1506,1298307,20210119,1700,20210119,1700,20210119,1618,20210119,1829,1809021,20210121,100,20210122,59,20210121,758,20210121,821,664
48428,20210119,1506,1298307,20210119,1730,20210119,1730,20210119,2012,20210119,2112,1809021,20210121,100,20210122,59,20210120,2341,20210120,2342,664
48429,20210119,1507,827985,20210120,700,20210120,1500,20210121,1158,20210121,1352,1302285,20210121,700,20210121,1500,20210122,732,20210122,910,338
48430,20210119,1515,1298307,20210120,200,20210120,1800,20210120,1206,20210120,1256,1300789,20210120,200,20210120,1800,20210120,1345,20210120,1412,28
48431,20210119,1515,2924833,20210120,1100,20210120,1630,20210120,1255,20210120,1435,2670003,20210121,800,20210122,1700,20210122,1126,20210122,1230,835
48432,20210119,1524,2601527,20210120,800,20210120,1700,20210120,1046,20210120,1255,1304563,20210122,900,20210122,900,20210122,600,20210122,652,890
48433,20210119,1526,1298307,20210120,700,20210120,700,20210120,1107,20210120,1143,1809021,20210121,1900,20210122,700,20210121,1236,20210121,1503,664
48434,20210119,1532,1107329,20210120,1300,20210120,1800,20210120,1332,20210120,1800,700213,20210121,800,20210121,1600,20210122,648,20210122,808,728
48435,20210119,1537,1107329,20210120,1600,20210120,1800,20210120,1614,20210120,1614,1164449,20210121,800,20210121,1600,20210121,745,20210121,745,194
48436,20210119,1540,2568173,20210120,800,20210120,1700,20210120,1123,20210120,1123,1037289,20210121,700,20210122,1500,20210122,1236,20210122,1308,823
48437,20210119,1544,1322107,20210328,100,20210329,100,20210329,741,20210329,851,1298307,20210329,1400,20210329,1400,20210329,1404,20210329,1436,206
48438,20210119,1554,1631881,20210208,800,20210208,1600,20210208,1553,20210208,1553,1298307,20210209,730,20210209,730,20210209,1212,20210209,1212,369
48439,20210119,1557,1631881,20210205,800,20210205,1600,20210205,1209,20210205,1338,1298307,20210206,800,20210206,800,20210206,1105,20210206,1141,369
48440,20210119,1600,1631881,20210205,800,20210205,1600,20210205,1230,20210205,1422,1298307,20210209,1000,20210209,1000,20210209,951,20210209,1044,369
48441,20210119,1605,1631881,20210210,800,20210210,1600,20210210,1450,20210210,1558,1298307,20210211,730,20210211,730,20210211,1447,20210211,1556,369
48442,20210119,1602,1631881,20210204,800,20210204,1600,20210204,926,20210204,1030,1298307,20210205,730,20210205,730,20210205,814,20210205,916,369
48443,20210119,1606,1631881,20210209,800,20210209,1600,20210209,1425,20210209,1603,1298307,20210210,800,20210210,800,20210210,1720,20210210,1748,369
48444,20210119,1608,1631881,20210209,800,20210209,800,20210209,1401,20210209,1639,1298307,20210210,730,20210210,730,20210210,1007,20210210,1121,369
48445,20210119,1609,1631881,20210208,800,20210208,1600,20210208,1612,20210208,1615,1298307,20210209,800,20210209,800,20210209,1119,20210209,1147,369
48446,20210119,1609,1631881,20210203,800,20210203,1600,20210203,1234,20210203,1434,1298307,20210204,730,20210204,730,20210204,1147,20210204,1233,369
48447,20210119,1611,1631881,20210204,800,20210204,1600,20210204,1149,20210204,1323,1298307,20210205,800,20210205,800,20210205,952,20210205,1019,369
48448,20210119,1613,1631881,20210217,800,20210217,1600,20210217,1403,20210217,1517,1298307,20210218,730,20210218,730,20210218,917,20210218,1009,369
48449,20210119,1614,1631881,20210225,800,20210225,1600,20210225,1116,20210225,1351,1298307,20210225,1600,20210225,1600,20210225,2127,20210225,2204,369
48450,20210119,1612,1631881,20210203,800,20210203,1600,20210203,1315,20210203,1513,1298307,20210204,800,20210204,800,20210204,848,20210204,936,369
48451,20210119,1616,1631881,20210223,800,20210223,1600,20210223,1001,20210223,1128,1298307,20210224,730,20210224,730,20210224,953,20210224,1040,369
48452,20210119,1618,1631881,20210219,800,20210219,1600,20210219,1248,20210219,1331,1298307,20210220,700,20210220,1300,20210220,1152,20210220,1253,369
48453,20210119,1617,1631881,20210217,800,20210217,1600,20210217,1146,20210217,1445,1298307,20210218,730,20210218,730,20210218,929,20210218,930,369
48454,20210119,1620,1631881,20210215,800,20210215,1600,20210215,945,20210215,1140,1298307,20210216,800,20210216,800,20210216,815,20210216,910,369
48455,20210119,1622,1631881,20210212,800,20210212,1530,20210212,1016,20210212,1137,1298307,20210213,730,20210213,730,20210213,855,20210213,931,369
48456,20210119,1624,2093227,20210120,800,20210120,1700,20210120,1622,20210120,1810,2220897,20210121,100,20210122,59,20210121,1504,20210121,1540,503
48457,20210119,1623,1631881,20210211,800,20210211,1600,20210211,1226,20210211,1415,1298307,20210220,730,20210220,730,20210220,917,20210220,1002,369
48458,20210119,1625,1631881,20210210,800,20210210,1600,20210211,1148,20210211,1332,1298307,20210211,800,20210211,800,20210212,1008,20210212,1045,369
48459,20210119,1621,1631881,20210211,800,20210211,1600,20210211,1241,20210211,1510,1298307,20210212,800,20210212,800,20210212,958,20210212,1043,369
48460,20210119,1633,2195907,20210120,101,20210121,59,20210120,1230,20210120,1230,1097469,20210122,700,20210122,1200,20210122,1117,20210122,1117,946
48461,20210119,1645,737375,20210120,700,20210120,1500,20210120,1211,20210120,1541,1298307,20210121,700,20210121,1500,20210121,1133,20210121,1204,523
48462,20210119,1645,1356107,20210121,700,20210121,1300,20210121,1436,20210121,1453,1324589,20210122,700,20210123,59,20210122,1500,20210122,1535,363
48463,20210120,655,1298307,20210120,1000,20210120,1000,20210120,1019,20210120,1019,2583507,20210121,1030,20210121,1130,20210121,1040,20210121,1126,667
48464,20210120,730,1324589,20210121,800,20210121,2300,20210121,1302,20210121,1307,1390175,20210121,700,20210121,2359,20210121,1827,20210121,1838,258
48465,20210120,731,1390175,20210121,700,20210121,2200,20210121,1850,20210121,1938,1324589,20210122,800,20210123,59,20210122,1230,20210122,1247,545
48466,20210120,800,1298307,20210120,1400,20210120,1400,20210120,1410,20210120,1540,1027259,20210121,1200,20210121,1200,20210121,804,20210121,805,240
48467,20210120,804,1298307,20210120,1000,20210120,1000,20210120,1010,20210120,1200,2194785,20210121,800,20210121,1600,20210121,1657,20210121,1704,733
48468,20210120,806,1298307,20210120,900,20210120,900,20210120,1133,20210120,1258,1592373,20210121,800,20210121,2000,20210121,1031,20210121,1528,500
48469,20210120,824,1298307,20210120,1400,20210120,1400,20210120,949,20210120,1036,2118829,20210122,800,20210122,1800,20210120,1829,20210120,1950,454
48470,20210120,824,1298307,20210120,1300,20210120,1300,20210120,1020,20210120,1021,1809021,20210121,101,20210122,59,20210121,1100,20210121,1200,664
48471,20210120,825,1298307,20210120,1030,20210120,1030,20210120,1146,20210120,1313,1809021,20210122,100,20210123,59,20210121,1233,20210121,1303,664
48472,20210120,825,1298307,20210120,1230,20210120,1230,20210120,1600,20210120,1700,1809021,20210121,101,20210122,59,20210122,1000,20210122,1100,664
48473,20210120,826,1298307,20210120,1400,20210120,1400,20210120,1349,20210120,1420,1809021,20210122,100,20210123,59,20210121,1200,20210121,1302,664
48474,20210120,826,1298307,20210120,1200,20210120,1200,20210120,1251,20210120,1405,1809021,20210121,101,20210122,59,20210121,1420,20210121,1432,664
48475,20210120,828,2601527,20210120,800,20210120,1700,20210120,1157,20210120,1440,1304563,20210122,1230,20210122,1230,20210122,1310,20210122,1310,890
48476,20210120,828,1298307,20210120,1100,20210120,1100,20210120,944,20210120,1019,1809021,20210121,101,20210122,59,20210121,1100,20210121,1200,664
48477,20210120,829,1298307,20210120,1430,20210120,1430,20210120,1137,20210120,1258,1809021,20210121,101,20210122,59,20210121,1559,20210121,1621,664
48478,20210120,830,1298307,20210120,930,20210120,930,20210120,2037,20210120,2037,1809021,20210121,101,20210122,59,20210121,2015,20210122,726,664
48479,20210120,832,1298307,20210120,1000,20210120,1000,20210120,1208,20210120,1208,1809021,20210121,101,20210122,59,20210121,1117,20210121,1117,664
48480,20210120,833,1298307,20210120,900,20210120,900,20210120,1208,20210120,1330,1809021,20210121,101,20210122,59,20210121,1306,20210121,1400,664
48481,20210120,834,1298307,20210120,1330,20210120,1330,20210120,1058,20210120,1200,1809021,20210121,101,20210122,59,20210121,954,20210121,1039,664
48482,20210120,851,1495983,20210120,1100,20210120,1100,20210120,1137,20210120,1320,1281307,20210121,700,20210121,1530,20210121,836,20210121,900,461
48483,20210120,856,1298307,20210121,1700,20210121,1700,20210121,1331,20210121,1542,1322107,20210122,1420,20210122,1420,20210122,945,20210122,1011,206
48484,20210120,859,1298307,20210121,1800,20210121,1800,20210121,1946,20210121,1946,1322107,20210122,1500,20210122,1500,20210122,1527,20210122,1527,206
48485,20210120,858,1298307,20210121,1600,20210121,1600,20210121,1743,20210121,1743,1322107,20210122,1200,20210122,1200,20210122,1123,20210122,1257,206
48486,20210120,900,1298307,20210121,1500,20210121,1500,20210121,1646,20210121,1848,1322107,20210122,1140,20210122,1140,20210122,946,20210122,1142,206
48487,20210120,901,1298307,20210121,1400,20210121,1400,20210121,1522,20210121,1643,1322107,20210122,1020,20210122,1020,20210122,1004,20210122,1020,206
48488,20210120,912,1590809,20210121,1200,20210121,1300,20210121,1234,20210121,1355,1277397,20210122,1020,20210122,1020,20210122,953,20210122,1021,440
48489,20210120,918,1322107,20210120,800,20210120,1700,20210120,922,20210120,932,1324147,20210120,800,20210120,1700,20210120,1015,20210120,1050,16
48490,20210120,916,1298307,20210121,1600,20210121,1600,20210121,2023,20210121,2023,614907,20210122,0,20210122,0,20210122,726,20210122,726,577
48491,20210120,918,1322107,20210120,800,20210120,1700,20210120,1440,20210120,1455,1324147,20210120,800,20210120,1700,20210120,1524,20210120,1540,16
48492,20210120,918,1322107,20210120,800,20210120,1700,20210120,1610,20210120,1624,1324147,20210120,800,20210120,1700,20210120,1705,20210120,1720,16
48493,20210120,916,1660033,20210121,1100,20210121,1100,20210122,1124,20210122,1238,1298307,20210123,1000,20210123,1000,20210123,938,20210123,1158,537
48494,20210120,918,1660033,20210122,1100,20210122,1100,20210122,1058,20210122,1253,1298307,20210123,1000,20210123,1000,20210123,1349,20210123,1426,537
48495,20210120,921,1494283,20210121,1200,20210121,1200,20210121,1427,20210121,1427,1305549,20210122,700,20210122,1500,20210122,1009,20210122,1159,447
48496,20210120,927,1453347,20210121,600,20210121,1500,20210121,1048,20210121,1103,1318707,20210121,800,20210121,1900,20210121,1439,20210121,1455,194
48497,20210120,918,1660033,20210122,700,20210122,700,20210122,705,20210122,815,1298307,20210123,1100,20210123,1100,20210123,854,20210123,947,537
48498,20210120,930,1453347,20210121,800,20210121,1800,20210121,1058,20210121,1149,1324589,20210121,800,20210121,2100,20210121,1433,20210121,1435,139
48499,20210120,930,1453347,20210121,800,20210121,1800,20210121,712,20210121,825,1324589,20210121,800,20210121,2100,20210121,1120,20210121,1150,139
48500,20210120,932,1298307,20210121,700,20210121,700,20210121,906,20210121,1014,1494283,20210122,1200,20210122,1300,20210122,1139,20210122,1206,462
48501,20210120,934,1298307,20210121,1100,20210122,1200,20210122,1200,20210122,1200,1494283,20210126,1230,20210126,1230,20210126,1712,20210126,1813,462
48502,20210120,935,1298307,20210121,800,20210121,800,20210121,858,20210121,1002,1494283,20210122,1300,20210122,1400,20210122,1228,20210122,1317,462
48503,20210120,935,1298307,20210121,1000,20210121,1000,20210122,931,20210122,1136,1494283,20210125,1200,20210125,1300,20210125,1207,20210125,1313,462
48504,20210120,935,1298307,20210121,900,20210121,900,20210120,1939,20210120,1939,1494283,20210122,1500,20210122,1600,20210121,1400,20210121,1500,462
48505,20210120,938,1298307,20210121,900,20210121,900,20210121,1825,20210121,1825,1575883,20210121,1830,20210122,1930,20210122,103,20210122,103,365
48506,20210120,938,1298307,20210121,600,20210121,600,20210121,1247,20210121,1247,1575883,20210122,2100,20210122,2100,20210121,1936,20210121,2131,365
48507,20210120,937,1298307,20210121,800,20210121,800,20210121,1112,20210121,1339,2118829,20210122,800,20210122,1800,20210122,1032,20210122,1119,454
48508,20210120,946,1298307,20210121,1200,20210121,1200,20210121,946,20210121,1305,1654729,20210122,500,20210122,2130,20210122,901,20210122,1011,514
48509,20210120,947,1298307,20210121,1400,20210121,1400,20210121,1244,20210121,1458,1580915,20210122,1630,20210122,1830,20210122,1633,20210122,1750,374
48510,20210120,946,1298307,20210121,1500,20210121,1500,20210121,1018,20210121,1254,1580915,20210122,630,20210122,830,20210122,711,20210122,744,374
48511,20210120,957,1653981,20210120,0,20210121,2359,20210120,1220,20210120,1427,1447907,20210121,100,20210122,100,20210121,1250,20210121,1357,428
48512,20210120,1035,1322107,20210121,800,20210121,800,20210121,800,20210121,800,1298307,20210121,1600,20210121,1600,20210121,1329,20210121,1331,206
48513,20210120,1025,1635893,20210121,1100,20210121,2000,20210121,1540,20210121,1740,1878007,20210122,1600,20210122,1600,20210122,1845,20210122,1951,632
48514,20210120,1044,1298307,20210120,1630,20210120,1630,20210120,1428,20210120,1608,1809021,20210121,101,20210122,59,20210121,1245,20210121,1303,664
48515,20210120,1045,1298307,20210120,1400,20210120,1400,20210120,1319,20210120,1453,1494283,20210121,2100,20210121,2200,20210121,1613,20210121,1631,462
48516,20210120,1046,1458753,20210121,800,20210121,1700,20210121,1448,20210121,1607,1324589,20210122,800,20210122,2100,20210122,1125,20210122,1155,180
48517,20210120,1045,1298307,20210120,1400,20210120,1400,20210120,1336,20210120,1337,1494283,20210121,2030,20210121,2130,20210121,1902,20210121,1903,462
48518,20210120,1046,1298307,20210120,1600,20210120,1600,20210120,1135,20210120,1300,1809021,20210122,100,20210122,59,20210121,900,20210121,1000,664
48519,20210120,1052,1324589,20210121,101,20210121,1300,20210120,1526,20210120,1537,1228947,20210121,800,20210121,2200,20210121,722,20210121,733,71
48520,20210120,1053,1324589,20210121,101,20210121,1300,20210121,1027,20210121,1101,1228947,20210121,800,20210121,2200,20210121,1239,20210121,1248,71
48521,20210120,1053,1324589,20210121,101,20210121,1300,20210120,1727,20210120,1734,1228947,20210121,800,20210121,2200,20210121,814,20210121,837,71
48522,20210120,1053,1324589,20210121,101,20210121,1300,20210121,1059,20210121,1111,1228947,20210121,800,20210121,2200,20210121,1326,20210121,1351,71
48523,20210120,1100,1228947,20210121,800,20210121,1500,20210121,828,20210121,850,1324589,20210121,2100,20210121,2200,20210121,1017,20210121,1023,142
48524,20210120,1101,1228947,20210121,800,20210121,1500,20210121,1324,20210121,1402,1324589,20210121,2100,20210121,2200,20210121,1531,20210121,1536,142
48525,20210120,1101,1228947,20210121,800,20210121,1500,20210121,839,20210121,923,1324589,20210121,2100,20210121,2200,20210121,1046,20210121,1053,142
48526,20210120,1101,1228947,20210121,800,20210121,1500,20210121,1356,20210121,1517,1324589,20210121,2100,20210121,2200,20210121,1713,20210121,1743,142
48527,20210120,1056,1298307,20210121,1400,20210121,1400,20210121,1102,20210121,1348,3361733,20210127,300,20210127,300,20210127,1031,20210127,1202,2551
48528,20210120,1104,1298307,20210120,1730,20210120,1730,20210120,1802,20210120,1810,1809021,20210121,100,20210123,59,20210121,2058,20210121,2059,664
48529,20210120,1105,1298307,20210120,1800,20210120,1800,20210121,808,20210121,930,1809021,20210121,100,20210123,59,20210122,1026,20210122,1253,664
48530,20210120,1107,1298307,20210120,1700,20210120,1700,20210120,1400,20210120,1530,1809021,20210121,100,20210123,59,20210121,1500,20210121,1600,664
48531,20210120,1108,1228947,20210121,800,20210121,1500,20210121,1325,20210121,1410,1324589,20210121,2100,20210121,2200,20210121,1544,20210121,1600,142
48532,20210120,1109,1228947,20210121,800,20210121,1500,20210121,1211,20210121,1241,1324589,20210121,2100,20210121,2200,20210121,1415,20210121,1422,142
48533,20210120,1109,1228947,20210121,800,20210121,1500,20210121,956,20210121,1047,1324589,20210121,2100,20210121,2200,20210121,1218,20210121,1234,142
48534,20210120,1109,1228947,20210121,800,20210121,1500,20210121,1409,20210121,1451,1324589,20210121,2100,20210121,2200,20210121,1637,20210121,1653,142
48535,20210120,1109,1228947,20210121,800,20210121,1500,20210121,826,20210121,942,1324589,20210121,2100,20210121,2200,20210121,1112,20210121,1142,142
48536,20210120,1109,1228947,20210121,800,20210121,1500,20210121,817,20210121,920,1324589,20210121,2100,20210121,2200,20210121,1046,20210121,1111,142
48537,20210120,1112,1228947,20210121,800,20210121,1500,20210121,730,20210121,856,1324589,20210121,2100,20210121,2200,20210121,1025,20210121,1040,142
48538,20210120,1124,1298307,20210120,1400,20210120,1400,20210120,1652,20210120,1807,1494283,20210121,2000,20210121,2100,20210121,1748,20210121,1843,462
48539,20210120,1131,2093227,20210120,800,20210120,1700,20210120,1629,20210120,1811,2220897,20210121,100,20210122,59,20210121,1433,20210121,1514,503
48540,20210120,1133,2093227,20210121,800,20210121,1700,20210121,1154,20210121,1348,2220897,20210122,100,20210123,59,20210121,2323,20210122,20,503
48541,20210120,1133,2093227,20210121,800,20210121,1700,20210121,1207,20210121,1359,2220897,20210122,100,20210123,59,20210121,2351,20210121,2352,503
48542,20210120,1133,2093227,20210121,800,20210122,1700,20210122,1340,20210122,1621,2220897,20210122,100,20210124,59,20210123,1613,20210123,1732,503
48543,20210120,1132,1322107,20210122,1100,20210122,1600,20210122,1142,20210122,1503,1298307,20210122,1500,20210122,1500,20210122,1944,20210122,1945,206
48544,20210120,1133,1322107,20210122,1530,20210122,2000,20210122,1731,20210122,1733,1298307,20210123,700,20210123,700,20210123,1139,20210123,1830,206
48545,20210120,1139,1635893,20210121,1500,20210121,2000,20210121,1708,20210121,1708,2209507,20210122,1900,20210123,700,20210122,1915,20210122,1915,484
48546,20210120,1212,1020357,20210128,700,20210129,1600,20210202,1003,20210202,1004,1304563,20210203,700,20210203,1400,20210203,814,20210203,814,402
48547,20210120,1213,2093227,20210122,800,20210122,1700,20210121,1412,20210121,1642,2220897,20210123,100,20210125,59,20210122,1432,20210122,1545,503
48548,20210120,1223,2601527,20210120,800,20210120,1700,20210120,1442,20210120,1652,1304563,20210122,930,20210122,930,20210122,842,20210122,958,890
48549,20210120,1232,1635893,20210121,400,20210121,800,20210121,1016,20210121,1055,2162417,20210121,800,20210122,0,20210121,1439,20210121,1505,182
48550,20210120,1241,1107329,20210121,700,20210121,1400,20210121,552,20210121,1120,1053609,20210121,700,20210122,2359,20210122,721,20210122,805,375
48551,20210120,1329,1322107,20210121,1100,20210121,1100,20210121,1025,20210121,1141,1654729,20210122,0,20210122,0,20210122,839,20210122,924,561
48552,20210120,1330,1322107,20210121,900,20210121,900,20210121,1230,20210121,1230,1654729,20210122,500,20210122,1530,20210122,1534,20210122,1600,563
48553,20210120,1343,1324589,20210125,900,20210125,900,20210125,929,20210125,1048,1809021,20210126,100,20210127,59,20210126,1315,20210126,1552,543
48554,20210120,1344,1677101,20210121,700,20210121,1400,20210121,1132,20210121,1529,1298307,20210122,800,20210122,1200,20210122,1115,20210122,1148,526
48555,20210120,1348,1324589,20210125,1200,20210125,1200,20210125,1200,20210125,1432,1809021,20210126,100,20210127,59,20210127,600,20210127,835,543
48556,20210120,1348,1324589,20210125,1500,20210125,1500,20210125,1407,20210125,1540,1809021,20210126,100,20210127,59,20210126,1434,20210126,1507,543
48557,20210120,1348,1324589,20210126,900,20210126,900,20210126,932,20210126,1102,1809021,20210127,100,20210128,59,20210127,952,20210127,1038,543
48558,20210120,1348,1324589,20210127,1500,20210127,1500,20210127,1509,20210127,1732,1809021,20210128,100,20210129,59,20210128,1742,20210128,1843,543
48559,20210120,1348,1324589,20210126,1500,20210126,1500,20210126,1421,20210126,1601,1809021,20210127,100,20210128,59,20210127,1431,20210127,1544,543
48560,20210120,1348,1324589,20210127,900,20210127,900,20210127,917,20210127,1009,1809021,20210128,100,20210129,59,20210128,1716,20210128,1739,543
48561,20210120,1348,1324589,20210127,1200,20210127,1200,20210127,1248,20210127,1400,1809021,20210128,100,20210129,59,20210128,1618,20210128,1731,543
48562,20210120,1348,1324589,20210126,1700,20210126,1700,20210126,1625,20210126,1807,1809021,20210127,100,20210128,59,20210127,1522,20210127,1618,543
48563,20210120,1348,1324589,20210129,1100,20210129,1100,20210129,1057,20210129,1416,1809021,20210130,100,20210131,59,20210201,1254,20210201,1522,543
48564,20210120,1348,1324589,20210128,1200,20210128,1200,20210128,1124,20210128,1221,1809021,20210129,100,20210130,59,20210131,2104,20210131,2255,543
48565,20210120,1348,1324589,20210128,1500,20210128,1500,20210128,1708,20210128,1711,1809021,20210129,100,20210130,59,20210129,1346,20210129,1517,543
48566,20210120,1350,2467329,20210128,800,20210128,1700,20210128,1030,20210128,1149,942395,20210201,700,20210201,1500,20210201,1234,20210201,1359,865
48567,20210120,1353,2467329,20210126,800,20210126,1700,20210126,1239,20210126,1429,942395,20210128,700,20210128,1500,20210128,1220,20210128,1321,865
48568,20210120,1353,2467329,20210126,800,20210126,1700,20210126,1555,20210126,1713,942395,20210129,700,20210129,1500,20210128,1018,20210128,1100,865
48569,20210120,1353,2467329,20210125,800,20210125,1700,20210125,1536,20210125,1646,942395,20210127,700,20210127,1500,20210127,716,20210127,806,865
48570,20210120,1423,1494283,20210121,1900,20210121,1900,20210121,2131,20210121,2131,1305549,20210122,700,20210122,1400,20210125,1036,20210125,1141,447
48571,20210120,1456,1324589,20210122,700,20210122,2100,20210121,713,20210121,747,1809021,20210122,700,20210122,2300,20210122,518,20210122,546,543
48572,20210120,1456,1453857,20210121,1100,20210122,59,20210121,1810,20210121,1920,1872907,20210125,800,20210125,1530,20210126,1356,20210126,1507,660
48573,20210120,1457,1809021,20210122,800,20210122,2300,20210122,546,20210122,757,1324589,20210122,800,20210122,2300,20210123,510,20210123,709,601
48574,20210120,1457,1453857,20210124,1000,20210126,59,20210125,1939,20210125,2211,1872907,20210126,800,20210126,1530,20210127,1329,20210127,1329,660
48575,20210120,1459,1450253,20210125,700,20210125,1900,20210125,814,20210125,1807,1872907,20210127,800,20210127,1500,20210127,1113,20210127,1223,659
48576,20210120,1500,1450253,20210125,700,20210125,1900,20210125,1132,20210125,1233,1329077,20210126,800,20210126,1600,20210126,1338,20210126,1416,319
48577,20210120,1502,1450253,20210122,700,20210122,1900,20210122,1100,20210122,1300,1020153,20210125,0,20210125,2359,20210125,1134,20210125,1208,510
48578,20210120,1503,1453857,20210127,1000,20210130,59,20210129,1911,20210129,2133,1872907,20210129,800,20210131,1530,20210201,1126,20210201,1448,660
48579,20210120,1513,1285489,20210121,700,20210121,2000,20210121,540,20210121,615,1324589,20210121,800,20210121,2200,20210121,822,20210121,835,83
48580,20210120,1513,1300789,20210120,700,20210121,1500,20210120,1532,20210120,1550,1453347,20210121,800,20210121,1600,20210122,1221,20210122,1221,221
48581,20210120,1519,1324589,20210122,400,20210122,2100,20210121,828,20210121,851,1058301,20210122,600,20210122,2000,20210122,824,20210122,833,724
48582,20210120,1520,1324589,20210122,400,20210122,2100,20210121,932,20210121,1000,1058301,20210122,600,20210122,2000,20210122,1048,20210122,1252,724
48583,20210120,1521,1058301,20210122,300,20210122,2000,20210122,845,20210122,1012,1324589,20210123,700,20210123,2100,20210123,848,20210123,909,724
48584,20210120,1522,1058301,20210122,300,20210122,2000,20210122,1252,20210122,1337,1324589,20210123,700,20210123,2100,20210124,947,20210124,1001,724
48585,20210120,1522,1058301,20210122,300,20210122,2000,20210121,1144,20210121,1244,1324589,20210123,700,20210123,2100,20210122,720,20210122,720,724
48586,20210120,1523,1447907,20210122,830,20210122,1600,20210122,1254,20210122,1419,1298307,20210123,700,20210123,800,20210122,1814,20210122,1930,208
